raw,controlled,n,p_raw,p_ctl,vif_max,controls,name,subset
0.29197127937336814,-0.01868006340917568,384,5.5323179867617725e-09,0.7151924265147209,,"['log_knn_radius', 'local_label_variance', 'local_evaluation_count']",rho_KH_DPG,reliable
0.29197127937336814,-0.02211882438710115,384,5.5323179867617725e-09,0.665684372693066,,"['log_knn_radius', 'local_label_variance', 'local_evaluation_count', 'A_H_G', 'A_B_G']",rho_KH_DPG_ctrlAB,reliable
0.5209652944966261,0.5405492353599404,384,4.223867746874045e-28,1.617231288079854e-30,,"['log_knn_radius', 'local_label_variance', 'local_evaluation_count', 'K_H_cross', 'A_H_G', 'A_B_G']",rho_DPG_dMSE,reliable
-0.19888949170933506,-0.0904581058628056,384,8.70952453284663e-05,0.07665021041675171,,"['log_knn_radius', 'local_label_variance', 'local_evaluation_count', 'K_H_cross', 'A_H_G', 'A_B_G']",rho_dAH_dMSE,reliable
-0.12528928317113697,-0.2299354040215659,384,0.014016408108657242,5.307672789551324e-06,,"['log_knn_radius', 'local_label_variance', 'local_evaluation_count', 'K_H_cross', 'A_H_G', 'A_B_G']",rho_dAB_dMSE,reliable
