sample_id,A_B,A_B_A,A_B_B,gamma_fold_cosine,A_B_agree
1550,1.6014142663359807,1.361184384254587,1.3642349917195884,0.9217403367806236,0.9988806832842336
1551,2.508518359228577,2.104000771124032,2.1576333358954325,0.9373665692025402,0.9874150235743935
1553,2.0381813291331876,1.455377800285391,1.8851332978430717,0.931855889304513,0.8713503757558377
1559,2.970568320838221,2.7586749848658654,2.1945143950253163,0.9399095998052394,0.8861015506229355
1560,3.5341404329555113,2.811799182388537,2.98324260479654,0.9302705396631564,0.9704154985064773
1562,2.945996013685097,2.302287573763085,2.585770650387844,0.8920798243925538,0.9420049713761335
1573,2.4246748740344533,1.9759632594098393,2.181549046524549,0.9244623269189636,0.9505507688284509
1580,3.4728524551327014,2.8952743738926716,2.7349003302172816,0.9280869016866315,0.971515263361487
1592,2.4348601168976938,1.7621234745722925,2.348941339889626,0.9367871359859288,0.8572589117901952
1593,2.7044214554626502,2.202896359927437,2.358153586141457,0.9264155586566309,0.9659602003815297
1606,1.9757106788596024,1.632019745368141,1.8105494959451425,0.9291657358597911,0.9481405490891752
1627,2.7265659858516225,2.4430070886016506,2.102629318248239,0.9243528751235164,0.9251198864386754
1633,2.508210731430157,2.1078710305954633,2.037480387654305,0.9484700678848084,0.9830193786149792
1636,2.034677086388645,1.7952389569414118,1.5734231127363967,0.928804832657279,0.934153132722443
1642,2.3772820537256685,2.064280763281285,1.9285379472415483,0.9308809267192905,0.9660032608838476
1648,2.643616093693927,1.9334780719625635,2.5866613992130554,0.9362606027927652,0.8554948732410221
1651,2.038614172287416,1.5015990959212078,2.1011001806203984,0.9057284125449552,0.8335966899589025
1662,3.151083879706765,2.6181075730592434,2.5888639686207475,0.9368750766659564,0.9943837595031179
1668,1.889661508275901,1.6588815638230205,1.510409970544998,0.9514690668526795,0.953153065387647
1678,1.4927993466007021,1.3322632885586265,1.185577076567759,0.9150048078097627,0.9417412580946114
1684,1.6908172794253966,1.6905151949296549,1.2862406493592753,0.9146831722062108,0.864189551741033
1694,1.9806937866390129,1.5063538044796507,1.9673390044700765,0.9216667051911456,0.8672924678881422
1702,2.0597258117565325,1.9657707644650058,1.5621384923904766,0.9243327444032525,0.8855888168636465
1704,2.6569624836296484,2.294098132474405,2.2525001495124144,0.938662476681319,0.990850745902316
1711,3.177947607973896,2.6410292285661705,2.716265659305627,0.9473025813729354,0.9859562648101038
1712,1.9422030757248072,1.666848544752019,1.6377981809191886,0.9184191135366874,0.9912092377054524
1715,1.8638398525313369,1.4374861836815693,1.652168001289324,0.899433756382733,0.9305159073620477
1719,1.5679847846128177,1.3749488828986807,1.3843802419325313,0.8940248685495765,0.9965820101165251
1724,3.092981068510986,2.4945572800270015,2.6747329020572117,0.9090238034508555,0.9651449975366705
1727,1.4135944357176096,1.141400495613743,1.2799993741820495,0.9026125584262494,0.9427608466089513
1732,2.803771456400278,2.4147931420521624,2.3258938979529487,0.946887366447774,0.9812476032800684
1749,2.344661310834129,2.133613137814941,1.8587417372935973,0.9231383135744735,0.9311505592263085
1760,1.0231773917479736,0.8855089978952331,0.8307003505621631,0.9266492612913664,0.9680641249377098
1763,2.7884508042982388,2.409562161027551,2.5002212741053014,0.9281654365296306,0.9815350077502355
1764,1.7850357435349988,1.347027683850731,1.616423042690588,0.9294618861499899,0.909094031350988
1768,2.6952444770306556,2.235673463052055,2.2361012021995705,0.8951287551065856,0.999904346891439
1771,1.9621693553519957,1.9151979181221066,1.5129570360013465,0.9011496591901687,0.8826654898907248
1772,1.063839624702273,0.9262442998000034,1.01675178337706,0.9369085018911609,0.9534185970004301
1776,1.6957984270435371,1.6995603308622866,1.2955533072882481,0.9059148427150563,0.8651112871218101
1791,2.312238046882939,2.0543451903675414,1.9146701131142183,0.9255500307037186,0.9648086322240191
1794,2.0282309234093434,1.8447476017898508,1.7602345982099517,0.8872059314555563,0.9765566100215686
1795,2.511890030767039,2.3211827777285388,1.9823236339824954,0.9386551273768717,0.9212597562713247
1799,2.7321191941334395,2.237546329807888,2.360350559156137,0.9377954213826116,0.9732912171991055
1801,2.44706388116912,1.8693413616385004,2.1769090950781127,0.933154796184722,0.9239869759102375
1807,2.0286536316798838,1.6025658337764517,1.971433225623523,0.900572844057802,0.8967914132834162
1814,3.128145395195318,2.321107192854699,2.9003021847108186,0.9086641182836147,0.8890730548068673
1818,1.8868762378460138,1.4527088142535678,1.6890772979016992,0.9383884636076566,0.9247662077524487
1820,4.0822909017904205,3.5686245233727765,3.093426575109006,0.942237722222143,0.928670924128447
1822,1.682920343869322,1.473496720473737,1.365570875241474,0.906415757886291,0.9619854612143975
1833,1.834219811154931,1.5575235328956831,1.5392951706158553,0.9241842172718906,0.9941138426155983
1848,2.0413587731922513,1.5889665391801546,1.9353679586968517,0.9119135066493411,0.901711537390857
1849,2.0447436442046762,1.6248621581177571,1.9483520666476954,0.9036838375175108,0.9094680900216184
1853,2.561005465737436,2.083289666511969,2.2751753516671296,0.9207585945214928,0.9559740219653461
1854,2.510685690024199,2.277742107507087,1.861408133843241,0.9313717003713682,0.8994155927212674
1864,2.7915778978153116,2.4548150288129924,2.2289318591666993,0.9517035440673879,0.9517729768391207
1872,2.1833868095113957,1.7768443702012122,2.034068969749627,0.9322499217405034,0.9325031622073745
1875,2.667136295784205,2.193961520631426,2.318486315399611,0.9223596905106948,0.9724041586090196
1884,1.9910507525844379,1.591553202767479,1.7167392846232004,0.948658660530536,0.962159911092245
1885,3.2921864980180855,2.7707897177976735,2.731525938511017,0.9321893198315276,0.9928641354405688
1887,3.4774591532710515,2.8506565762466263,2.8889391291573685,0.9278108286956479,0.9933300959029748
1888,3.16760697585136,2.3605430030421912,2.8761390176020645,0.8938419459472172,0.901541469860635
1890,2.7564122746674977,2.3525177620360855,2.2527762319236992,0.9237302936087194,0.9783419841940155
1891,1.1488291300753632,1.0211387952204094,1.025346503306893,0.9213671055340367,0.9979439343690808
1894,2.1613989931680475,1.863941099437255,1.7853874466157869,0.930287037763299,0.9784744914495495
1900,2.7812273272344115,2.3522914430660995,2.351178282162368,0.9040841874330947,0.9997633319721906
1902,2.8973364204153516,2.317099511611374,2.542159460756544,0.9225234458921178,0.9536843065115548
1908,2.9711743912352535,2.5370864342654005,2.547375765789345,0.9239205784728102,0.9979763186116648
1910,1.8374339460299316,1.6293394446537046,1.7388667491559187,0.8785035432342913,0.9674820072763025
1921,3.3333818074675925,2.4978764408673655,3.140766910691697,0.9487871318250165,0.8859849027964192
1924,3.3098269101478857,3.089234184915504,2.5832741623942552,0.9135591567997076,0.9108048870899934
1927,3.3824150590260045,2.8176197961074076,2.8897021629206714,0.9315875861168768,0.9873701944045331
1929,1.0944979721095753,0.9960647507538932,0.854605721373813,0.9118892180060636,0.9235633617596732
1933,1.9059707399276216,1.4775925692075147,1.6974216778279387,0.9195777267077125,0.9307627961588893
1943,2.264088473124766,1.9327107012749656,1.9142238740377853,0.9450794840700113,0.9951944004049829
1954,2.5730690712494115,2.01483311589052,2.2728295559448366,0.9194848167543259,0.9398281861702801
1966,3.4594381252003488,3.1099685092150358,2.668627727279447,0.9341976474961067,0.9236249144475055
1970,2.91901515734536,2.446146544184443,2.3006944473668196,0.9258955556024119,0.9693581274206344
1971,2.9764427073776116,2.7684810156188906,2.441441869788362,0.911744097833395,0.9372276417475296
1972,2.6752618764552736,1.982399375206044,2.4587845062470937,0.9279325894213805,0.8927346527959616
1975,2.6128497388204197,2.1727070425085038,2.184425796888683,0.9179851324933315,0.9973104436306788
1990,2.585939550867422,2.1126400073772107,2.382766027513227,0.9192072062712471,0.9399106514429458
1997,3.113793964725785,2.6160415624131996,2.4931035242207824,0.9309104076581942,0.9759376498205081
1998,2.6487438132075436,1.9424760727395916,2.443868743014253,0.942060976792719,0.8856923722745469
2003,2.4116289910450464,2.1038056676953776,1.8955739878061624,0.915599450929343,0.9479340053143561
2009,1.8683662448093215,1.4538715291022668,1.829596432485443,0.9184408093363268,0.8855707112788469
2019,1.667922118762708,1.5043328608489293,1.3216862195336372,0.9114057445336785,0.9353696361842799
2024,2.427257437573686,2.046069435709135,2.0888823350743735,0.9274894482381356,0.9896460946249136
2026,1.8892280887605977,1.7476315599026595,1.5591246952157676,0.8916047319492834,0.9429934200940551
2027,3.074294140980452,2.47642018156315,2.4789384244608486,0.9442329473130415,0.9994918141959217
2035,2.1356892386092166,1.9959696967052345,1.638783140301503,0.9036429229464396,0.9017301664181714
2045,2.894613171091884,2.45561269460343,2.28003965458649,0.9406561627608656,0.9629252683535832
2048,2.7104645684988653,2.0433601693545924,2.5020668301634976,0.9293774283306582,0.8990839230599155
2049,2.4986749773262305,2.1368610890611452,2.0105926588011833,0.9393186360204215,0.9695551926709145
2052,2.0871858995702524,1.7059109530771555,1.7189820280407948,0.9188130456216473,0.9961835084962647
2055,1.6162176295983017,1.4314564809234842,1.2777475874628084,0.903589971700923,0.9432641877168629
2060,3.368314743410493,2.757013420772844,2.897082730965608,0.9522700315853292,0.9752269316909834
2063,2.3596536130902717,1.9280721637764415,2.1216894922113054,0.9260670271029761,0.9521904386277665
2067,2.4536527831427817,2.2038497700821673,2.008022551980917,0.9312208506215414,0.9535058987720385
2070,1.7462048923459574,1.7085901660831628,1.2875574324342383,0.8850661248696199,0.8594753029332513
2074,3.1032697095419493,2.2721479657669064,2.8487698117865694,0.9410471282126267,0.8873987298630003
2084,2.4424413969719763,2.3372570693734924,2.0222364604308103,0.9274774372112444,0.927739172729814
2090,2.721613116252941,2.353000260933279,2.3355684228637688,0.9242015159693465,0.9962820555173368
2099,2.6349911569523736,2.292235784502223,2.35763229956395,0.9328893621168919,0.9859358343334894
2104,2.386832004330834,2.2664383029098607,1.8310190955122183,0.9217427635526779,0.893734292987324
2105,2.8849382998471396,2.468452399465116,2.3146458176558977,0.9085108216254331,0.9678437333235871
2106,2.2268091572629563,1.9250633754776925,1.791425003108892,0.925877657018822,0.9640417623424336
2109,2.260458398605127,1.792789654838798,2.046377658385714,0.9287036688128055,0.9339471341419794
2126,3.0301541987305445,2.5248455437287918,2.6965504716882185,0.944607857595217,0.9671151302348183
2127,2.8934047300366714,2.3840440028518093,2.664748391670228,0.9339934223505495,0.944401677295548
2129,2.1712542629604,1.8681774969204998,1.930316844483222,0.8975066386015395,0.9836410582779074
2132,2.747841455969888,2.11342951882985,2.30801763125743,0.933960326530795,0.9559899494843587
2134,1.3516071843975872,1.1281071822748079,1.1350467977307348,0.8925617594742421,0.9969336529828563
2138,1.2086983222555454,1.6276287857360716,1.013477572889604,0.9104441092129634,0.7674644147363884
2141,3.500895915235704,3.0134924693113048,2.7901959924025124,0.923153586881787,0.9615250752376095
2147,2.2601277865684275,2.0702648910362353,1.9235676806527868,0.9302176431124796,0.9632690635497999
2149,2.3199831068482806,1.8489184112968553,2.0055114810066765,0.9432241246170356,0.9593732214399582
2150,1.8241727891415227,1.7217261495752854,1.468049165823739,0.8985369427090977,0.9204718330702196
2151,3.112590079256941,2.397392646957376,2.752820058962887,0.9191527300966884,0.9309878188920352
2154,2.3193556176209373,1.8502862380977654,1.9356037310595182,0.9232638112056943,0.9774643495566925
2156,3.205845751914319,2.5736757687513263,2.7673999379324035,0.9295685644668081,0.963729372167735
2163,3.3233550748202654,2.9212264472638174,2.671621291775316,0.9410213824793267,0.9553706506711759
2167,1.729556661084907,1.5677415518501399,1.406369749161765,0.9276910630382245,0.9457411689221348
2178,3.3191079022448116,2.6001110327200005,2.9129448008728867,0.9438956236136217,0.9432558316847282
2200,2.602952725922877,1.9611693568074555,2.363705211130479,0.9219450529683566,0.9069254268534892
2205,2.187241385827751,1.9912520532165117,1.8163743030290402,0.9097464156305954,0.954071714547142
2206,3.419250599456494,2.8424268398990087,2.9910767901387834,0.9357830623798167,0.9745178953049162
2209,2.3132578662584735,1.7417924110148064,1.9973375814835685,0.9397009324571406,0.9316565160929282
2215,2.9835688322627307,2.4612766414685727,2.565936204073513,0.9296661986266704,0.9791813941799286
2220,2.0196550414251493,1.619873609796567,1.7518021365313883,0.9302383976795763,0.9608715260123982
2242,2.4142728666943034,1.78369559875961,2.309746053246911,0.9311860670284746,0.8714894459948044
2246,2.8742650565662053,2.428173254393768,2.485154986367336,0.940434683412589,0.9884026205493771
2249,1.2268846659337154,1.167636329541251,1.0676719813022904,0.9495703163337542,0.9552793913242165
2250,2.702609274301372,2.528465100707175,2.138308216933618,0.9265144424322117,0.9163968641247838
2253,2.508005937086108,1.9173272411113143,2.2981492395823784,0.9525861170254996,0.9096609837072566
2254,3.2335769655756104,2.4793911648696043,2.761851652652878,0.9220942673876726,0.9461081087792853
2276,3.009885988960365,2.7296227455520534,2.5237686271731863,0.911853876457517,0.9608150042946298
2280,2.793771530601849,2.3571633000517314,2.374287290027644,0.9190314621865177,0.9963808160626644
2281,1.7280430553546744,1.338448682105818,1.5181894401718885,0.9270950469160243,0.9370796193384283
2288,2.530478857281909,2.309798918562761,2.0138323543686663,0.9573257465654169,0.9315467611572184
2289,3.112037990496022,2.5683452308861705,2.7159550074378522,0.9430877840010397,0.9720663531793383
2296,1.357967380509372,1.3073548755928814,1.174527484907091,0.911393556964528,0.9464811899227035
2299,2.823025357084938,2.5508396983928066,2.221946520648319,0.9069997268457508,0.9310898995575453
2317,1.5713087552775116,1.4035213366948942,1.21212015304988,0.8988838669095207,0.9268243815540292
2320,2.8722200111254024,2.1450905702450376,2.6674400534922356,0.9376254970825934,0.8914605383141321
2323,1.3544943970618868,1.074401444016063,1.2381882715045032,0.9220720476942537,0.9291760114692149
2324,2.5344713018889657,2.093172153479907,2.2170858759906342,0.9152623601283489,0.9712514374630262
2328,2.178558843647534,1.8723843228620989,1.6073223872334612,0.9354282954554595,0.9238263573020042
2333,2.6755096759458366,2.124171802697576,2.3715137139063485,0.9229390065096956,0.9449823813753733
2334,2.5078602603719755,1.849364924198649,2.480197788089417,0.9194989196322513,0.8542964022439605
2336,1.5431652306364465,1.1882373322312219,1.3939228704623965,0.9300995626172062,0.9203436184878805
2337,2.7626189780495967,2.3831445529667774,2.1909303345845026,0.8972554908033843,0.957977465802888
2342,2.5524193256525067,2.350756243814449,2.015307138237605,0.8913068855536501,0.923168979416148
2345,1.088184403755792,1.0678992737456323,0.9017235780611915,0.8969259073621565,0.9156307028363322
2349,3.009500983268174,2.635868712024803,2.4044644094033414,0.9303339645453415,0.9540894823721702
2350,3.1888973057165133,2.6482185972618044,2.5982805730631013,0.941135917930148,0.9904816483187187
2352,2.4406431344532202,1.7472703494818111,2.218348781274243,0.9317340566584751,0.8812093606925334
2355,1.824317349441564,1.465299770290377,1.7755319387679767,0.9015804174277382,0.9042739036369958
2361,2.9580750764244286,2.660158739377097,2.3658758462664555,0.9377515577740386,0.941448295252238
2364,1.2553251872520226,1.0716250283687638,1.089518423329465,0.8758325452567688,0.9917204038692385
2367,1.2874126978102316,1.3817145466054834,1.0118420831499009,0.8921079093522624,0.845471605368542
2368,1.6257272068043285,1.2894513627956927,1.6267461841314554,0.9074995401038849,0.8843374579711938
2375,1.8887558455367004,1.6814535530803505,1.5990789341897091,0.9215452523607763,0.974889863395564
2380,1.4213011055784193,1.1693504099828906,1.310663885069702,0.9365213789022773,0.9430190884912562
2393,4.048910172825375,3.23954894468824,3.4987421532400127,0.9387556272824702,0.9615342814988412
2397,2.427109811308471,1.8207500204640823,2.2827123692839772,0.9449119368881775,0.8874213274199747
2416,1.851865383549615,1.4603980672027925,1.5925616349003617,0.9151273018433328,0.9567096913835702
2425,1.7715175074516682,1.5206365358028096,1.513550597803289,0.9304144712063971,0.9976646338253043
2426,2.1568498484716696,1.9702046848383525,1.855466502016112,0.9135491180751879,0.9700083522032691
2432,2.1659173148850925,1.8039468559912075,1.8739570086361743,0.9083703056219344,0.980964659430526
2436,2.6235541820776898,2.349111038720511,2.1527059413359875,0.9269591070032284,0.9563720386113834
2445,2.4369540621564005,1.9517421794175938,2.141742546055341,0.9436060564426095,0.9535846889923851
2447,3.6869620532310288,2.8811038412575725,3.2599305973928567,0.9324812279091463,0.9383122241179719
2449,3.3527119328660477,2.6873289129432107,2.889076442502144,0.8938255911629627,0.9638212223288383
2451,2.724357080456087,2.207235438445038,2.4632171514277945,0.9268841436375074,0.9451912404511258
2463,1.8983640051047566,1.8453713762536477,1.538011402135093,0.8894978670985074,0.9091560150740828
2467,1.8470793613197511,1.4379604262152315,1.6660450824517419,0.9215479055134298,0.9265192488867514
2471,2.575443569315685,2.2424809975232685,2.1636510527425346,0.8929213942761756,0.982109037159706
2485,2.2055599995631248,1.6070728751400223,2.7673108882465263,0.9226493128233784,0.7347653804822387
2486,1.9111670288449236,1.5845862275619362,1.6480504611281885,0.916869924973898,0.9803676565980051
2492,3.521095619506261,2.897116569757153,2.898345252290862,0.9338014793797225,0.9997879922995896
2494,1.7464534867521566,1.4318542811585842,1.5157361351916152,0.918340155921097,0.9715422286733798
2513,2.5658725194232153,2.1620663711567927,2.130093885748358,0.9198825703621876,0.9925509572115817
2516,1.9449014390730304,2.024404809977633,1.419370378028526,0.9152331783663398,0.8243107058624801
2518,3.2319727455792506,2.527361269217611,2.793288801839112,0.9401882971728026,0.9500197289673129
2524,2.325382807398088,1.921758219827162,2.102533380356545,0.9456381132868907,0.9550790105465691
2526,1.4578140312639163,1.2192061256618603,1.2463154954054179,0.9271548492590396,0.9890046108247785
2530,3.2890209776083426,2.9167860289604426,2.543956371837146,0.922204947145536,0.9317254633602857
2533,1.7243745536368227,1.3913001250806052,1.5914480062389165,0.8993150231424081,0.9328981622495329
2535,3.5044257308008344,3.033001062704887,2.6279717714070565,0.9554679162212472,0.9284523520662029
2541,3.1728861405421167,2.5875303553278526,2.7480875624676013,0.9328606377159451,0.9699084136807744
2542,2.837782190235154,2.4537069180398574,2.203151859677808,0.9219531998731234,0.9461965521563772
2551,3.0029684708634954,2.2867188919709975,2.768816049700281,0.9021916945697892,0.9046397338181763
2555,3.0324752688676706,2.6476920955278884,2.428377215408724,0.9149492644904147,0.9567943487992489
2564,2.347911965791924,1.9927954387368891,1.9592216656159402,0.9194923582894963,0.9915046488326252
2565,2.649230488894927,2.3335334843961295,2.198545671446094,0.9185268173806966,0.9702150363424202
2583,2.824726762072459,2.395209302627385,2.330893963108561,0.9381726654437064,0.9863914654626555
2599,1.8089128043116205,1.2994404899797718,1.7405194066852836,0.9328024483490445,0.8549063370245802
2611,2.0254726498090343,1.784933875771934,1.716680102895779,0.9270548733175064,0.9805079105543998
2659,2.45836800666574,2.2459092017559077,1.960971714703088,0.9455045841422669,0.9322687062669089
2668,3.283717514114489,2.9612632458129,2.673928323903346,0.9418662443029108,0.9490106204279365
2679,2.3633913144060545,1.966758599545346,2.1943921668290494,0.917083610072932,0.9452955251890476
2681,1.9318371771266596,1.7534375048798927,1.577469618520552,0.940386152117848,0.94717118195127
2688,2.8106916242884306,2.2507779333632776,2.343498134093216,0.9107843520113903,0.9798183218926
2694,2.006128866757217,1.5510538530520195,1.746358699692325,0.9262339490422616,0.940770272595172
2749,1.8845392979344229,1.7102037328285336,1.579325981325236,0.9254038708624392,0.9602138412247279
2756,2.1676669143260874,1.6654457263450773,2.1237681849315497,0.8964369244084623,0.8790455040760529
2759,3.091394548289758,2.41820991664163,2.7084392539187174,0.9279458169883734,0.9433881025166064
2770,2.141116067661684,1.9095228761484857,1.9354863691140394,0.9021329549177405,0.9932474823051353
2806,2.79073881147685,2.5969507868266715,2.167710027313648,0.9403111188269809,0.9099115810638305
2814,2.242940261343544,2.0782412351875843,1.4831320310171796,0.9401562693371533,0.8328989522615828
2866,2.825093386006846,2.49889057696764,2.3185956484747514,0.9226188534470763,0.9625748948609952
2887,1.8108520336454093,1.7457287507415302,1.466204212509156,0.8915088264462201,0.9129731095167449
