family,model,pair,size_label,size_order,parameter_count,log10_parameter_count,approx_params_m,reference_model,comparison_mode,representation,Z,hidden,n_trainable,input_dim_a,input_dim_b,n,n_common_ids,metric,k_or_keff,score,seed_std,seed_best,seed_worst,null_score,bootstrap_low,bootstrap_high
convnext,ConvNeXtv2 Large,official_legacy_cross_convnext_large,large,3,198000000.0,8.296665190261532,198.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,top1,-1,0.0005201109570041609,0.000173370319001387,0.0006934812760055479,0.00034674063800277393,,,
convnext,ConvNeXtv2 Large,official_legacy_cross_convnext_large,large,3,198000000.0,8.296665190261532,198.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,top10,-1,0.008148404993065187,0.0005201109570041607,0.008668515950069348,0.0076282940360610264,,,
convnext,ConvNeXtv2 Large,official_legacy_cross_convnext_large,large,3,198000000.0,8.296665190261532,198.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mrr,-1,0.004751826320817255,0.00013184437130099027,0.004883670692118245,0.004619981949516265,,,
convnext,ConvNeXtv2 Large,official_legacy_cross_convnext_large,large,3,198000000.0,8.296665190261532,198.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,median_rank,-1,1077.5,23.0,1100.5,1054.5,,,
dinov2,DINOv2 Small,official_legacy_cross_dino_small,small,0,22000000.0,7.342422680822207,22.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,2892032,384,384,16384,16384,mknn,10,0.02201803051317614,0.00017337031900138862,0.022191400832177532,0.021844660194174755,,,
dinov2,DINOv2 Small,official_legacy_cross_dino_small,small,0,22000000.0,7.342422680822207,22.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,2892032,384,384,16384,16384,mknn,100,0.09439147018030514,0.00024098474341193582,0.09463245492371707,0.0941504854368932,,,
dinov2,DINOv2 Small,official_legacy_cross_dino_small,small,0,22000000.0,7.342422680822207,22.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,2892032,384,384,16384,16384,mknn,5,0.015048543689320388,0.0006241331484049938,0.015672676837725382,0.014424410540915394,,,
dinov2,DINOv2 Small,official_legacy_cross_dino_small,small,0,22000000.0,7.342422680822207,22.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,2892032,384,384,16384,16384,mknn,20,0.03278432732316228,5.2011095700417453e-05,0.032836338418862694,0.03273231622746186,,,
dinov2,DINOv2 Small,official_legacy_cross_dino_small,small,0,22000000.0,7.342422680822207,22.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,2892032,384,384,16384,16384,mknn,50,0.05959778085991678,0.0002635228848821107,0.059861303744798894,0.05933425797503467,,,
dinov2,DINOv2 Small,official_legacy_cross_dino_small,small,0,22000000.0,7.342422680822207,22.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,2892032,384,384,16384,16384,cka,-1,0.3301355962919512,0.03017137421488772,0.36030697050683896,0.2999642220770635,,,
dinov2,DINOv2 Small,official_legacy_cross_dino_small,small,0,22000000.0,7.342422680822207,22.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,2892032,384,384,16384,16384,distance_spearman,-1,0.38025989478071975,0.050747178250774905,0.43100707303149466,0.32951271652994485,,,
dinov2,DINOv2 Small,official_legacy_cross_dino_small,small,0,22000000.0,7.342422680822207,22.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,2892032,384,384,16384,16384,top1,-1,0.0024271844660194173,0.001386962552011096,0.0038141470180305132,0.0010402219140083217,,,
dinov2,DINOv2 Small,official_legacy_cross_dino_small,small,0,22000000.0,7.342422680822207,22.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,2892032,384,384,16384,16384,top10,-1,0.021497919556171984,0.010055478502080445,0.03155339805825243,0.01144244105409154,,,
dinov2,DINOv2 Small,official_legacy_cross_dino_small,small,0,22000000.0,7.342422680822207,22.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,2892032,384,384,16384,16384,mrr,-1,0.011646606957405492,0.0046157908076276885,0.01626239776503318,0.0070308161497778035,,,
dinov2,DINOv2 Small,official_legacy_cross_dino_small,small,0,22000000.0,7.342422680822207,22.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,2892032,384,384,16384,16384,median_rank,-1,754.25,172.25,926.5,582.0,,,
dinov2,DINOv2 Small,official_legacy_cross_dino_small,small,0,22000000.0,7.342422680822207,22.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mknn,10,0.021307212205270456,0.00019070735090152488,0.02149791955617198,0.02111650485436893,,,
dinov2,DINOv2 Small,official_legacy_cross_dino_small,small,0,22000000.0,7.342422680822207,22.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mknn,100,0.08627080443828017,0.0005669209431345412,0.08683772538141471,0.08570388349514563,,,
dinov2,DINOv2 Small,official_legacy_cross_dino_small,small,0,22000000.0,7.342422680822207,22.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mknn,5,0.01449375866851595,0.00020804438280166372,0.014701803051317613,0.014285714285714285,,,
dinov2,DINOv2 Small,official_legacy_cross_dino_small,small,0,22000000.0,7.342422680822207,22.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mknn,20,0.03215152565880721,0.001048890429958392,0.0332004160887656,0.03110263522884882,,,
dinov2,DINOv2 Small,official_legacy_cross_dino_small,small,0,22000000.0,7.342422680822207,22.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mknn,50,0.05628294036061026,0.0009015256588072104,0.05718446601941747,0.05538141470180305,,,
dinov2,DINOv2 Small,official_legacy_cross_dino_small,small,0,22000000.0,7.342422680822207,22.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,cka,-1,0.30098477150507785,0.00858656712929104,0.3095713386343689,0.29239820437578684,,,
dinov2,DINOv2 Small,official_legacy_cross_dino_small,small,0,22000000.0,7.342422680822207,22.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,distance_spearman,-1,0.19733165245046252,0.012153026666617966,0.2094846791170805,0.18517862578384456,,,
dinov2,DINOv2 Small,official_legacy_cross_dino_small,small,0,22000000.0,7.342422680822207,22.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,top1,-1,0.0005201109570041609,0.0005201109570041609,0.0010402219140083217,0.0,,,
dinov2,DINOv2 Small,official_legacy_cross_dino_small,small,0,22000000.0,7.342422680822207,22.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,top10,-1,0.005894590846047157,0.0006934812760055475,0.006588072122052704,0.005201109570041609,,,
dinov2,DINOv2 Small,official_legacy_cross_dino_small,small,0,22000000.0,7.342422680822207,22.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mrr,-1,0.004627310070739259,0.0008440133839109438,0.005471323454650203,0.0037832966868283154,,,
dinov2,DINOv2 Small,official_legacy_cross_dino_small,small,0,22000000.0,7.342422680822207,22.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,median_rank,-1,1127.75,43.75,1171.5,1084.0,,,
dinov2,DINOv2 Base,official_legacy_cross_dino_base,base,1,86000000.0,7.9344984512435675,86.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,3680768,768,768,16384,16384,mknn,10,0.018949375866851595,0.0007108183079056855,0.01966019417475728,0.01823855755894591,,,
dinov2,DINOv2 Base,official_legacy_cross_dino_base,base,1,86000000.0,7.9344984512435675,86.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,3680768,768,768,16384,16384,mknn,100,0.09175797503467406,0.0021220527045769724,0.09388002773925104,0.0896359223300971,,,
dinov2,DINOv2 Base,official_legacy_cross_dino_base,base,1,86000000.0,7.9344984512435675,86.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,3680768,768,768,16384,16384,mknn,5,0.012447988904299583,0.0005201109570041607,0.012968099861303744,0.011927877947295423,,,
dinov2,DINOv2 Base,official_legacy_cross_dino_base,base,1,86000000.0,7.9344984512435675,86.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,3680768,768,768,16384,16384,mknn,20,0.02934292649098474,0.0007194868238557563,0.030062413314840497,0.028623439667128985,,,
dinov2,DINOv2 Base,official_legacy_cross_dino_base,base,1,86000000.0,7.9344984512435675,86.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,3680768,768,768,16384,16384,mknn,50,0.05659847434119279,0.0011269070735090182,0.05772538141470181,0.05547156726768377,,,
dinov2,DINOv2 Base,official_legacy_cross_dino_base,base,1,86000000.0,7.9344984512435675,86.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,3680768,768,768,16384,16384,cka,-1,0.30375917735220975,0.00603133659203936,0.3097905139442491,0.2977278407601704,,,
dinov2,DINOv2 Base,official_legacy_cross_dino_base,base,1,86000000.0,7.9344984512435675,86.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,3680768,768,768,16384,16384,distance_spearman,-1,0.29922939070505983,0.010897337429753018,0.31012672813481285,0.2883320532753068,,,
dinov2,DINOv2 Base,official_legacy_cross_dino_base,base,1,86000000.0,7.9344984512435675,86.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,3680768,768,768,16384,16384,top1,-1,0.0008668515950069349,0.0005201109570041609,0.0013869625520110957,0.00034674063800277393,,,
dinov2,DINOv2 Base,official_legacy_cross_dino_base,base,1,86000000.0,7.9344984512435675,86.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,3680768,768,768,16384,16384,top10,-1,0.00849514563106796,0.0015603328710124828,0.010055478502080445,0.006934812760055479,,,
dinov2,DINOv2 Base,official_legacy_cross_dino_base,base,1,86000000.0,7.9344984512435675,86.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,3680768,768,768,16384,16384,mrr,-1,0.0059557604082000025,0.0013302471830021934,0.007286007591202196,0.0046255132251978096,,,
dinov2,DINOv2 Base,official_legacy_cross_dino_base,base,1,86000000.0,7.9344984512435675,86.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,3680768,768,768,16384,16384,median_rank,-1,952.0,135.0,1087.0,817.0,,,
dinov2,DINOv2 Base,official_legacy_cross_dino_base,base,1,86000000.0,7.9344984512435675,86.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mknn,10,0.02222607489597781,0.0005201109570041624,0.022746185852981972,0.021705963938973647,,,
dinov2,DINOv2 Base,official_legacy_cross_dino_base,base,1,86000000.0,7.9344984512435675,86.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mknn,100,0.09159327323162275,0.0006397364771151201,0.09223300970873786,0.09095353675450762,,,
dinov2,DINOv2 Base,official_legacy_cross_dino_base,base,1,86000000.0,7.9344984512435675,86.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mknn,5,0.014840499306518724,0.00041608876560332835,0.015256588072122051,0.014424410540915394,,,
dinov2,DINOv2 Base,official_legacy_cross_dino_base,base,1,86000000.0,7.9344984512435675,86.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mknn,20,0.034136615811373096,0.00022538141470180434,0.0343619972260749,0.03391123439667129,,,
dinov2,DINOv2 Base,official_legacy_cross_dino_base,base,1,86000000.0,7.9344984512435675,86.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mknn,50,0.05972260748959778,0.0,0.05972260748959778,0.05972260748959778,,,
dinov2,DINOv2 Base,official_legacy_cross_dino_base,base,1,86000000.0,7.9344984512435675,86.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,cka,-1,0.30716519434926914,0.004877371808580916,0.3120425661578501,0.30228782254068826,,,
dinov2,DINOv2 Base,official_legacy_cross_dino_base,base,1,86000000.0,7.9344984512435675,86.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,distance_spearman,-1,0.20875870559914475,0.00791244771622368,0.21667115331536843,0.20084625788292107,,,
dinov2,DINOv2 Base,official_legacy_cross_dino_base,base,1,86000000.0,7.9344984512435675,86.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,top1,-1,0.0008668515950069349,0.00017337031900138694,0.0010402219140083217,0.0006934812760055479,,,
dinov2,DINOv2 Base,official_legacy_cross_dino_base,base,1,86000000.0,7.9344984512435675,86.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,top10,-1,0.008148404993065187,0.0015603328710124824,0.009708737864077669,0.006588072122052704,,,
dinov2,DINOv2 Base,official_legacy_cross_dino_base,base,1,86000000.0,7.9344984512435675,86.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mrr,-1,0.005123985042005685,0.00021407842865525792,0.005338063470660942,0.004909906613350426,,,
dinov2,DINOv2 Base,official_legacy_cross_dino_base,base,1,86000000.0,7.9344984512435675,86.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,median_rank,-1,1056.75,21.75,1078.5,1035.0,,,
dinov2,DINOv2 Large,official_legacy_cross_dino_large,large,2,300000000.0,8.477121254719663,300.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,4206592,1024,1024,16384,16384,mknn,10,0.019625520110957004,0.0002773925104022183,0.019902912621359223,0.019348127600554786,,,
dinov2,DINOv2 Large,official_legacy_cross_dino_large,large,2,300000000.0,8.477121254719663,300.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,4206592,1024,1024,16384,16384,mknn,100,0.09092406380027739,0.0007229542302357866,0.09164701803051317,0.0902011095700416,,,
dinov2,DINOv2 Large,official_legacy_cross_dino_large,large,2,300000000.0,8.477121254719663,300.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,4206592,1024,1024,16384,16384,mknn,5,0.012586685159500694,0.0005201109570041607,0.013106796116504855,0.012066574202496533,,,
dinov2,DINOv2 Large,official_legacy_cross_dino_large,large,2,300000000.0,8.477121254719663,300.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,4206592,1024,1024,16384,16384,mknn,20,0.030253120665742025,3.4674063800277724e-05,0.0302877947295423,0.030218446601941746,,,
dinov2,DINOv2 Large,official_legacy_cross_dino_large,large,2,300000000.0,8.477121254719663,300.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,4206592,1024,1024,16384,16384,mknn,50,0.05619278779472954,0.0005755894590846015,0.056768377253814145,0.05561719833564494,,,
dinov2,DINOv2 Large,official_legacy_cross_dino_large,large,2,300000000.0,8.477121254719663,300.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,4206592,1024,1024,16384,16384,cka,-1,0.28731211146590907,0.027685731945570585,0.3149978434114797,0.2596263795203385,,,
dinov2,DINOv2 Large,official_legacy_cross_dino_large,large,2,300000000.0,8.477121254719663,300.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,4206592,1024,1024,16384,16384,distance_spearman,-1,0.2826365618565986,0.027178281989191477,0.30981484384579006,0.2554582798674071,,,
dinov2,DINOv2 Large,official_legacy_cross_dino_large,large,2,300000000.0,8.477121254719663,300.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,4206592,1024,1024,16384,16384,top1,-1,0.00034674063800277393,0.0,0.00034674063800277393,0.00034674063800277393,,,
dinov2,DINOv2 Large,official_legacy_cross_dino_large,large,2,300000000.0,8.477121254719663,300.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,4206592,1024,1024,16384,16384,top10,-1,0.0036407766990291263,0.0005201109570041609,0.004160887656033287,0.0031206657420249652,,,
dinov2,DINOv2 Large,official_legacy_cross_dino_large,large,2,300000000.0,8.477121254719663,300.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,4206592,1024,1024,16384,16384,mrr,-1,0.003095853814942448,0.00011927771449580116,0.0032151315294382493,0.002976576100446647,,,
dinov2,DINOv2 Large,official_legacy_cross_dino_large,large,2,300000000.0,8.477121254719663,300.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,4206592,1024,1024,16384,16384,median_rank,-1,1408.25,10.25,1418.5,1398.0,,,
dinov2,DINOv2 Large,official_legacy_cross_dino_large,large,2,300000000.0,8.477121254719663,300.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mknn,10,0.02421983356449376,0.0003987517337031895,0.024618585298196948,0.02382108183079057,,,
dinov2,DINOv2 Large,official_legacy_cross_dino_large,large,2,300000000.0,8.477121254719663,300.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mknn,100,0.09625866851595008,0.0004889042995839185,0.09674757281553399,0.09576976421636615,,,
dinov2,DINOv2 Large,official_legacy_cross_dino_large,large,2,300000000.0,8.477121254719663,300.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mknn,5,0.016296809986130374,0.00027739251040222006,0.016574202496532596,0.016019417475728156,,,
dinov2,DINOv2 Large,official_legacy_cross_dino_large,large,2,300000000.0,8.477121254719663,300.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mknn,20,0.03654646324549237,0.00038141470180304976,0.03692787794729542,0.03616504854368932,,,
dinov2,DINOv2 Large,official_legacy_cross_dino_large,large,2,300000000.0,8.477121254719663,300.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mknn,50,0.06348127600554784,0.0007558945908460457,0.06423717059639389,0.0627253814147018,,,
dinov2,DINOv2 Large,official_legacy_cross_dino_large,large,2,300000000.0,8.477121254719663,300.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,cka,-1,0.309381189126118,0.012083201439583996,0.321464390565702,0.297297987686534,,,
dinov2,DINOv2 Large,official_legacy_cross_dino_large,large,2,300000000.0,8.477121254719663,300.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,distance_spearman,-1,0.2434009300209687,0.00959711290368298,0.25299804292465167,0.2338038171172857,,,
dinov2,DINOv2 Large,official_legacy_cross_dino_large,large,2,300000000.0,8.477121254719663,300.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,top1,-1,0.0010402219140083217,0.000693481276005548,0.0017337031900138697,0.00034674063800277393,,,
dinov2,DINOv2 Large,official_legacy_cross_dino_large,large,2,300000000.0,8.477121254719663,300.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,top10,-1,0.008321775312066574,0.002080443828016644,0.010402219140083218,0.0062413314840499305,,,
dinov2,DINOv2 Large,official_legacy_cross_dino_large,large,2,300000000.0,8.477121254719663,300.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mrr,-1,0.005755614319347367,0.0018661908302126263,0.0076218051495599935,0.003889423489134741,,,
dinov2,DINOv2 Large,official_legacy_cross_dino_large,large,2,300000000.0,8.477121254719663,300.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,median_rank,-1,1062.0,208.5,1270.5,853.5,,,
dinov2,DINOv2 Giant,official_legacy_cross_dino_giant,giant,3,1100000000.0,9.041392685158225,1100.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,5258240,1536,1536,16384,16384,mknn,10,0.018567961165048545,1.733703190013973e-05,0.018585298196948683,0.018550624133148404,,,
dinov2,DINOv2 Giant,official_legacy_cross_dino_giant,giant,3,1100000000.0,9.041392685158225,1100.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,5258240,1536,1536,16384,16384,mknn,100,0.08856622746185853,0.0006536061026352208,0.08921983356449376,0.08791262135922331,,,
dinov2,DINOv2 Giant,official_legacy_cross_dino_giant,giant,3,1100000000.0,9.041392685158225,1100.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,5258240,1536,1536,16384,16384,mknn,5,0.010402219140083217,0.00020804438280166372,0.010610263522884881,0.010194174757281554,,,
dinov2,DINOv2 Giant,official_legacy_cross_dino_giant,giant,3,1100000000.0,9.041392685158225,1100.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,5258240,1536,1536,16384,16384,mknn,20,0.029022191400832176,0.00036407766990291177,0.029386269070735088,0.028658113730929264,,,
dinov2,DINOv2 Giant,official_legacy_cross_dino_giant,giant,3,1100000000.0,9.041392685158225,1100.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,5258240,1536,1536,16384,16384,mknn,50,0.05313106796116505,0.00033633841886269306,0.05346740638002774,0.052794729542302354,,,
dinov2,DINOv2 Giant,official_legacy_cross_dino_giant,giant,3,1100000000.0,9.041392685158225,1100.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,5258240,1536,1536,16384,16384,cka,-1,0.24759224060597848,0.0028540229579827325,0.2504462635639612,0.24473821764799575,,,
dinov2,DINOv2 Giant,official_legacy_cross_dino_giant,giant,3,1100000000.0,9.041392685158225,1100.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,5258240,1536,1536,16384,16384,distance_spearman,-1,0.2862048727449853,0.017714928150300874,0.30391980089528614,0.2684899445946844,,,
dinov2,DINOv2 Giant,official_legacy_cross_dino_giant,giant,3,1100000000.0,9.041392685158225,1100.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,5258240,1536,1536,16384,16384,top1,-1,0.0010402219140083217,0.000346740638002774,0.0013869625520110957,0.0006934812760055479,,,
dinov2,DINOv2 Giant,official_legacy_cross_dino_giant,giant,3,1100000000.0,9.041392685158225,1100.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,5258240,1536,1536,16384,16384,top10,-1,0.011615811373092927,0.0022538141470180312,0.013869625520110958,0.009361997226074895,,,
dinov2,DINOv2 Giant,official_legacy_cross_dino_giant,giant,3,1100000000.0,9.041392685158225,1100.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,5258240,1536,1536,16384,16384,mrr,-1,0.006632614759161259,0.00081424574877151,0.007446860507932769,0.005818369010389749,,,
dinov2,DINOv2 Giant,official_legacy_cross_dino_giant,giant,3,1100000000.0,9.041392685158225,1100.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_dense,256,512,5258240,1536,1536,16384,16384,median_rank,-1,991.25,9.25,1000.5,982.0,,,
dinov2,DINOv2 Giant,official_legacy_cross_dino_giant,giant,3,1100000000.0,9.041392685158225,1100.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mknn,10,0.023717059639389734,0.0005547850208044384,0.024271844660194174,0.023162274618585298,,,
dinov2,DINOv2 Giant,official_legacy_cross_dino_giant,giant,3,1100000000.0,9.041392685158225,1100.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mknn,100,0.09554264909847435,0.00033807212205270304,0.09588072122052704,0.09520457697642164,,,
dinov2,DINOv2 Giant,official_legacy_cross_dino_giant,giant,3,1100000000.0,9.041392685158225,1100.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mknn,5,0.016158113730929267,0.0002773925104022183,0.016435506241331485,0.01588072122052705,,,
dinov2,DINOv2 Giant,official_legacy_cross_dino_giant,giant,3,1100000000.0,9.041392685158225,1100.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mknn,20,0.03662447988904299,0.00047676837725381394,0.03710124826629681,0.03614771151178918,,,
dinov2,DINOv2 Giant,official_legacy_cross_dino_giant,giant,3,1100000000.0,9.041392685158225,1100.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mknn,50,0.0629750346740638,0.00022884882108183124,0.06320388349514564,0.06274618585298197,,,
dinov2,DINOv2 Giant,official_legacy_cross_dino_giant,giant,3,1100000000.0,9.041392685158225,1100.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,cka,-1,0.3179841661821067,0.0005930230814780446,0.3185771892635847,0.3173911431006286,,,
dinov2,DINOv2 Giant,official_legacy_cross_dino_giant,giant,3,1100000000.0,9.041392685158225,1100.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,distance_spearman,-1,0.22069751017859618,0.007563731368433815,0.22826124154703,0.21313377881016238,,,
dinov2,DINOv2 Giant,official_legacy_cross_dino_giant,giant,3,1100000000.0,9.041392685158225,1100.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,top1,-1,0.0,0.0,0.0,0.0,,,
dinov2,DINOv2 Giant,official_legacy_cross_dino_giant,giant,3,1100000000.0,9.041392685158225,1100.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,top10,-1,0.0031206657420249652,0.0024271844660194173,0.005547850208044383,0.0006934812760055479,,,
dinov2,DINOv2 Giant,official_legacy_cross_dino_giant,giant,3,1100000000.0,9.041392685158225,1100.0,paired_legacysurvey_same_size,paper_same_size_cross_survey,unpaired_sae_shared,256,512,6309888,2048,2048,16384,16384,mrr,-1,0.0027554820779086245,0.0011735102126196845,0.003928992290528309,0.0015819718652889398,,,
