sample_id,K_H_cross,log_knn_radius,local_label_variance,local_evaluation_count,r2_G,mse_G,field
1336,0.02018373703416117,-0.7239559363555811,88.4278215034943,2034.0,-0.0001418259741756689,88.44036286542325,stellar_mass
1339,0.017890760326608173,-0.7016798844523022,124.87077775988946,2010.0,-0.0006213509162504849,124.94836633206349,stellar_mass
1344,0.03719040359421746,-0.6394935881219065,110.13921619228023,1958.0,0.0005846041062627094,110.07482835423367,stellar_mass
1345,0.03346659768410047,-0.20305515882801578,91.63277228154041,1700.0,0.0032274027740216704,91.33703641808768,stellar_mass
1346,0.023037326563999424,-0.7115612009887557,133.46578811166913,1967.0,0.0007667240090106775,133.36345668754237,stellar_mass
1347,0.040839781475209135,-0.485405502192577,35.489966129385486,2037.0,0.0012078726559570097,35.44709876973696,stellar_mass
1351,0.019569313945597043,-0.5238516142283195,117.08735655415589,1939.0,-0.0007212848281012985,117.1718098880009,stellar_mass
1356,0.022064511883849662,-0.587151457334006,77.31242660893352,2004.0,0.0020727223316582277,77.15217941578649,stellar_mass
1361,0.015114190985001497,-0.7957729632115877,124.27153849188669,2013.0,-0.000282932188089724,124.30669891018947,stellar_mass
1368,0.03893373815033357,-0.2836517915897666,145.00627744793826,1971.0,0.00068767823109539,144.90655978756513,stellar_mass
1373,0.0183464156961095,-0.828193064348418,112.95624320112191,2009.0,0.0006004991803867377,112.88841306966007,stellar_mass
1379,0.03561686482508353,-0.2580923580603419,101.60316452825434,1888.0,-4.841015955259209e-05,101.60808315366022,stellar_mass
1397,0.0145991572152249,-0.5908578443884052,142.5263681448852,1996.0,-0.0005932442652272218,142.61092109543083,stellar_mass
1403,0.01655926955028688,-0.7607406588427393,117.14968194127599,2033.0,0.0014556052856223856,116.97915824503328,stellar_mass
1409,0.026809779195065397,-0.5829310736495045,155.98676281164563,1988.0,-8.362319990373734e-05,155.9998069238946,stellar_mass
1419,0.03724134729898358,-0.2652520551547223,102.5427817595024,1868.0,0.000502705552308691,102.49123293376272,stellar_mass
1429,0.019277460090966935,-0.651165008780768,100.35444642980718,2014.0,0.0015852962938167625,100.19535489781397,stellar_mass
1430,0.02204917492513074,-0.4892590277588626,59.4898489055754,2020.0,0.0025348046629857235,59.33905375916923,stellar_mass
1432,0.02165042741262217,-0.7181690631783472,130.2357971644911,2013.0,0.00016443166591573188,130.21438227540148,stellar_mass
1434,0.03414324235341166,-0.22548665571653517,115.43158912133694,1761.0,0.000577995684962862,115.3648701609164,stellar_mass
1436,0.01917533919786812,-0.5436876436654273,70.70873925594907,2036.0,0.0017035723437134331,70.5882818032938,stellar_mass
1446,0.014147288483503223,-0.7555888009826047,112.87540364488466,2009.0,0.0024437478045324923,112.59956462504175,stellar_mass
1452,0.01881838252329306,-0.5121794261018727,47.761242498022845,2019.0,0.0008379587396823984,47.721220547453534,stellar_mass
1461,0.02328245681202899,-0.5125630778081424,94.68967094570137,2025.0,0.0015041983850511143,94.54723889558382,stellar_mass
1469,0.040852529403993504,-0.24039436197787428,105.18192624275021,1709.0,-0.0004318148036708269,105.22734535558043,stellar_mass
1474,0.02754549737901347,-0.5193828750852049,112.09394061533825,2015.0,0.00037031503587781067,112.0524305436976,stellar_mass
1480,0.02063672863900832,-0.6964096520557166,112.03465296974282,2018.0,0.0012088018495239883,111.89922527402223,stellar_mass
1481,0.030910677532452125,-0.6432837325788934,116.82473093690544,1947.0,0.0013315621927294519,116.66917154201406,stellar_mass
1483,0.03010928959030949,-0.6325571160099533,128.78808341898593,1948.0,-7.750381928084416e-05,128.7980649873288,stellar_mass
1493,0.02747728237339066,-0.45571675484806046,41.583117254434114,2028.0,0.0026045729622259373,41.474810991548146,stellar_mass
1507,0.028989105392413755,-0.5222909453733963,125.76624379375811,1996.0,0.0007517517806948648,125.67169879603485,stellar_mass
1508,0.03937704813872368,-0.3414919981208575,149.5922588721556,1984.0,-0.0002539117287392312,149.63024210121182,stellar_mass
1519,0.017754389689673324,-0.7723782881658575,88.7880103255933,2024.0,0.0005359315611538351,88.74042602860777,stellar_mass
1521,0.015156935927467492,-0.8614774886015328,94.29992025151192,2028.0,0.0017672857307570178,94.1332653480399,stellar_mass
1524,0.014533535685483445,-0.6420344985950415,112.77701757815252,2014.0,0.0014902342223855891,112.60895340705899,stellar_mass
1534,0.017191454840814163,-0.5810031961702737,101.44478377064804,2006.0,0.0016579448834304067,101.27659391044479,stellar_mass
1537,0.042295578781852375,-0.6260045584457893,47.51173728618663,2029.0,1.5864915147156822e-05,47.51098351650609,stellar_mass
1541,0.0173430907925723,-0.7880801400798249,119.12225731330578,2002.0,0.0006727253147340573,119.04212075526286,stellar_mass
1542,0.0308257753490916,-0.5372610940138222,146.40777362137936,2028.0,-0.0005524749590297695,146.48866025011247,stellar_mass
1550,0.025722636913595397,-0.4793805895417072,109.93877581993489,1850.0,-0.0007857414693372977,110.02515927518479,stellar_mass
1551,0.018300343085524556,-0.8257334518676418,93.87669085917389,2035.0,0.00288833653368481,93.6055433833039,stellar_mass
