family,model,parameter_count,log10_params,mode,k,k_frac,energy_retained,mknn,mknn_dense,mknn_full_ridge,lift,lift_frac_of_full
dinov2,official_legacy_cross_dino_base,86000000,7.9344984512435675,rank,64,0.08333333333333333,0.8810870529881297,0.032224595666768385,0.019530057979859627,0.03286542569423253,0.012694537686908758,0.9519450800915332
dinov2,official_legacy_cross_dino_base,86000000,7.9344984512435675,rank,128,0.16666666666666666,0.9509889450035699,0.032255111382361916,0.019530057979859627,0.03286542569423253,0.012725053402502289,0.954233409610984
dinov2,official_legacy_cross_dino_base,86000000,7.9344984512435675,rank,256,0.3333333333333333,0.9889101576540348,0.03289594140982606,0.019530057979859627,0.03286542569423253,0.013365883429966433,1.002288329519451
dinov2,official_legacy_cross_dino_base,86000000,7.9344984512435675,rank,768,1.0,1.0,0.03286542569423253,0.019530057979859627,0.03286542569423253,0.013335367714372902,1.0
dinov2,official_legacy_cross_dino_base,86000000,7.9344984512435675,energy,7,0.009114583333333334,0.5,0.022673176685993286,0.019530057979859627,0.03286542569423253,0.003143118706133659,0.23569794050343248
dinov2,official_legacy_cross_dino_base,86000000,7.9344984512435675,energy,27,0.03515625,0.75,0.031064998474214223,0.019530057979859627,0.03286542569423253,0.011534940494354596,0.864988558352403
dinov2,official_legacy_cross_dino_base,86000000,7.9344984512435675,energy,76,0.09895833333333333,0.9,0.03231614281354898,0.019530057979859627,0.03286542569423253,0.01278608483368935,0.9588100686498856
dinov2,official_legacy_cross_dino_base,86000000,7.9344984512435675,energy,127,0.16536458333333334,0.95,0.03237717424473604,0.019530057979859627,0.03286542569423253,0.012847116264876411,0.9633867276887872
dinov2,official_legacy_cross_dino_base,86000000,7.9344984512435675,energy,265,0.3450520833333333,0.99,0.03295697284101312,0.019530057979859627,0.03286542569423253,0.013426914861153494,1.0068649885583525
dinov2,official_legacy_cross_dino_base,86000000,7.9344984512435675,energy,768,1.0,1.0,0.03286542569423253,0.019530057979859627,0.03286542569423253,0.013335367714372902,1.0
dinov2,official_legacy_cross_dino_large,300000000,8.477121254719663,rank,8,0.0078125,0.50955677747725,0.025694232529752826,0.022245956667683857,0.03756484589563625,0.003448275862068969,0.22509960159362571
dinov2,official_legacy_cross_dino_large,300000000,8.477121254719663,rank,16,0.015625,0.6370573694872655,0.03112602990540128,0.022245956667683857,0.03756484589563625,0.008880073237717424,0.5796812749003984
dinov2,official_legacy_cross_dino_large,300000000,8.477121254719663,rank,32,0.03125,0.7554605276847519,0.035398230088495575,0.022245956667683857,0.03756484589563625,0.013152273420811718,0.8585657370517928
dinov2,official_legacy_cross_dino_large,300000000,8.477121254719663,rank,64,0.0625,0.8527349432050539,0.03649679584986268,0.022245956667683857,0.03756484589563625,0.014250839182178822,0.9302788844621513
dinov2,official_legacy_cross_dino_large,300000000,8.477121254719663,rank,128,0.125,0.9273890485393975,0.037229173024107415,0.022245956667683857,0.03756484589563625,0.014983216356423558,0.9780876494023905
dinov2,official_legacy_cross_dino_large,300000000,8.477121254719663,rank,256,0.25,0.9764878161361963,0.03716814159292035,0.022245956667683857,0.03756484589563625,0.014922184925236497,0.9741035856573705
