boot_id,T
452,0.006873062601773963
453,0.007108476870894167
454,0.006406710960914859
455,0.007153870293684916
456,0.008035052023742818
457,0.005148948822882182
458,0.007588746870222684
459,0.007123890151724446
460,0.005983006327279538
461,0.01097363657121167
462,0.008216553141669716
463,0.009077661470940097
464,0.007375346084175828
465,0.008017029728020136
466,0.010553791327538609
467,0.008383219141141714
468,0.007359365586641031
469,0.0037078002012238083
470,0.003837438138647541
471,0.004728211673602451
472,0.008498785221864029
473,0.006639524838365949
474,0.007168472962118981
475,0.006995275539903592
476,0.0063325541653856164
477,0.006974362260409326
478,0.002994259348602945
479,0.006644484345127447
480,0.008212645145975188
481,0.006287510461328161
482,0.004959018212205992
483,0.004791769321363462
484,0.009613616028913469
485,0.011359442969219515
486,0.008640590726977282
487,0.008496510323305772
488,0.004350143563582316
489,0.005451526326358664
490,0.009067130107963712
491,0.00707265822693883
492,0.007233709326638836
493,0.008871054751124301
494,0.010212072845497544
495,0.004508447532569827
496,0.0076151319719247965
497,0.008530736629896625
498,0.011675722901444936
499,0.005415632988918308
500,0.006510354200103444
501,0.005199739392197314
502,0.009253560298180509
503,0.009143658057925115
504,0.008278384092797747
505,0.005334143980760281
506,0.00858826107001964
507,0.008248359519371102
508,0.010343778651372336
509,0.010928353027989415
510,0.006374150838377788
511,0.005509478334514842
512,0.011215631866075671
513,0.009293196177506277
514,0.009603248753033871
515,0.008329833061970476
516,0.004894437529533331
517,0.007760981579895379
518,0.009347298760464001
519,0.006025081655522313
520,0.007398219940002578
521,0.003792844726637714
522,0.00775122487290493
523,0.009606761214147396
524,0.0073979964518544284
525,0.006467845133165759
526,0.0069782663435231885
527,0.003999466872780884
528,0.005523415952992218
529,0.00589714709265074
530,0.0043363738033336445
531,0.004869948649349953
532,0.010297318746909206
533,0.009070199316168493
534,0.006489298657033617
535,0.005618294409198619
536,0.007677556271910288
537,0.007759854287279484
538,0.007884418441647847
539,0.006121913081140035
540,0.0035204795429929865
541,0.009486979105063673
542,0.00565637913488209
543,0.0056555723597259975
544,0.008068656255469705
545,0.007068304277204292
546,0.008957847694001595
547,0.008745841273678515
548,0.0049719439615267605
549,0.0050021926606889176
550,0.005779339008129756
551,0.00704591741589599
552,0.008818582439446181
553,0.003359480117554427
554,0.008618545990423212
555,0.005712769033040095
556,0.00631962983754161
557,0.004833534872512625
558,0.006763759305266242
559,0.006907520131925686
560,0.006411191628878173
561,0.007616424698638621
562,0.008562721884194584
563,0.006458141081886806
564,0.007754283622126408
565,0.01095258683361247
566,0.0060834352168282774
567,0.006775182630942142
568,0.0056656624435917876
569,0.004249964066981517
570,0.006037574446150646
571,0.008686837969537679
572,0.007004730439534998
573,0.009992740601078735
574,0.007108782799228353
575,0.0067786824602637285
576,0.006936751186437615
577,0.008212749370749756
578,0.00665096100576153
579,0.007673995911045719
580,0.009579521162376625
581,0.005272162332382648
582,0.004379762484427671
583,0.005499205738739939
584,0.004638339060435317
585,0.00859516825928551
586,0.009469676827911116
587,0.003071212805479684
588,0.008288538834168723
589,0.005594225483417606
590,0.005349076653960694
591,0.01027578945203248
592,0.008184895206784776
593,0.004158226547749276
594,0.005914664448352256
595,0.009227756505727549
596,0.007918380283236149
597,0.00807266722975611
598,0.008255103158587596
599,0.00608392280762506
600,0.007982456439967719
601,0.004272623901009425
602,0.00835416400618968
603,0.004973535093952794
604,0.003822192399755439
605,0.012242232361094315
606,0.006376895911194722
607,0.008751446867710684
608,0.008375430348328734
609,0.004685415092568815
610,0.005547707878812537
611,0.007031455687105126
612,0.004889037181738522
613,0.0069854421472911685
614,0.004181174662597443
615,0.00611597023032273
616,0.006234307319779618
617,0.0063403661474088395
