dataset_id,label,canonical_label,is_discovery,d,k,raw,controlled,n,p_raw_pointwise,p_raw_fwer,p_ctl_pointwise,p_ctl_fwer,raw_lo,raw_hi,ctl_lo,ctl_hi,r2_L,missing_controls
physics_vit_base,smooth_fraction,smooth_fraction,False,44,2048,-0.30619320847781556,0.210864364821872,512,9.999000099990002e-05,9.999000099990002e-05,9.999000099990002e-05,9.999000099990002e-05,-0.3793255393781648,-0.22794595796015704,0.12538956257356795,0.29719879272299843,0.90480029866938,
physics_vit_base,photo_z,photo_z,False,6,2048,-0.13807531380753135,-0.07846288432480436,477,0.0036996300369963003,0.0344965503449655,0.08509149085091491,0.6772322767723228,-0.22526671077565164,-0.04799512052184817,-0.17079480970489744,0.010213543262332538,0.7215365386574848,
physics_vit_base,photo_z,photo_z,False,7,2048,-0.0878598064314539,-0.05161429851801776,477,0.0575942405759424,0.41915808419158085,0.27077292270772924,0.9756024397560243,-0.17619486155560582,0.0027262238424930803,-0.14047315172192984,0.032286986598945674,0.7412757937167269,
physics_vit_base,photo_z,photo_z,False,8,2048,-0.06455690352244157,-0.01858254946408973,477,0.1601839816018398,0.7767223277672233,0.6844315568443156,1.0,-0.1558060563538634,0.027085561878514765,-0.11266292045697283,0.07250992126479913,0.757537660741841,
physics_vit_base,photo_z,photo_z,False,9,2048,-0.15508614434958476,-0.08907770892362628,477,0.0007999200079992001,0.010998900109989001,0.053894610538946106,0.5077492250774922,-0.2446240008871524,-0.06131727333650191,-0.18321814985468024,0.002583419122353898,0.7714904072668071,
physics_vit_base,photo_z,photo_z,False,10,2048,-0.20005687599110059,-0.11443672756068558,477,9.999000099990002e-05,0.0004999500049995,0.011998800119988001,0.17548245175482452,-0.2900458291744733,-0.10317475114060663,-0.20365935285401476,-0.02425520966949865,0.7837459385167271,
physics_vit_base,photo_z,photo_z,False,11,2048,-0.22677211723088223,-0.1644111974939182,477,9.999000099990002e-05,9.999000099990002e-05,0.00029997000299970003,0.008999100089991,-0.3127740731156649,-0.1405537635668532,-0.2525703656320449,-0.07797147524248998,0.7943981556439847,
physics_vit_base,photo_z,photo_z,False,12,2048,-0.22847176290584123,-0.18833250518175212,477,9.999000099990002e-05,9.999000099990002e-05,9.999000099990002e-05,0.0011998800119988001,-0.31226844733233156,-0.14110162387484365,-0.2744138081745755,-0.099773611153796,0.8035780890495257,
physics_vit_base,photo_z,photo_z,False,13,2048,-0.1430912145390247,-0.11788887023981455,477,0.0018998100189981002,0.024997500249975,0.0105989401059894,0.1508849115088491,-0.23426123971834642,-0.04915165644512567,-0.20693302516792772,-0.022453299534898837,0.8117047566859739,
physics_vit_base,photo_z,photo_z,False,14,2048,-0.05000277524762174,-0.03186503937645162,477,0.2816718328167183,0.9408059194080592,0.4874512548745126,0.9999000099990001,-0.14111316276933591,0.04322467828140602,-0.12002273979047252,0.06111864232595977,0.8189712422222322,
physics_vit_base,photo_z,photo_z,False,15,2048,-0.026561662795693785,-0.017615303798949117,477,0.5638436156384361,0.9999000099990001,0.7005299470052995,1.0,-0.1139497381992004,0.06322721359935295,-0.1027748412933367,0.07153763404020579,0.8255782197645625,
physics_vit_base,photo_z,photo_z,False,16,2048,0.024220282571069,0.04572502404293208,477,0.5920407959204079,1.0,0.31226877312268775,0.9918008199180082,-0.0684017586087481,0.11532921641226176,-0.046251512217805615,0.13893255516554293,0.8315724591458216,
physics_vit_base,photo_z,photo_z,False,17,2048,0.05791974956873093,0.11124618790438728,477,0.20587941205879412,0.8663133686631337,0.014998500149985002,0.20317968203179682,-0.029215508478611873,0.14764382966770553,0.023380897625063294,0.20370107404116183,0.8370396106724943,
physics_vit_base,photo_z,photo_z,False,18,2048,0.05724760891962374,0.09323770559775184,477,0.21537846215378462,0.8745125487451255,0.04279572042795721,0.43795620437956206,-0.02671941854485693,0.14487814061569942,0.002564963874318607,0.19052458962775673,0.8420646647612686,
physics_vit_base,photo_z,photo_z,False,19,2048,0.07108912879117069,0.13556376999366887,477,0.12198780121987801,0.674932506749325,0.0026997300269973002,0.059494050594940506,-0.012429725907594117,0.1562612889963401,0.04308371411819296,0.22017428474376718,0.8467087975139375,
physics_vit_base,photo_z,photo_z,False,20,2048,0.07622554824408645,0.14157621681340096,477,0.09779022097790221,0.5933406659334066,0.0015998400159984002,0.04279572042795721,-0.010093108699513232,0.16572932888693778,0.049844306925262795,0.23231462018872817,0.8510054374297138,
physics_vit_base,photo_z,photo_z,False,21,2048,0.08676076414618897,0.1741002392904742,477,0.06259374062593741,0.43395660433956607,0.00029997000299970003,0.0044995500449955,0.001900660681191772,0.17311702764651465,0.08779684842166224,0.26226406264651,0.854985537926532,
physics_vit_base,photo_z,photo_z,False,22,2048,0.0822126750755564,0.18510956920859445,477,0.0736926307369263,0.5030496950304969,9.999000099990002e-05,0.0015998400159984002,-0.0033775546345908482,0.17383448795695214,0.09885661634949895,0.2766861636453351,0.8586875757733362,
physics_vit_base,photo_z,photo_z,False,23,2048,0.08929099389025366,0.18790471900451974,477,0.05449455054494551,0.39816018398160186,9.999000099990002e-05,0.0011998800119988001,0.008036818253879405,0.1803621801996205,0.09986619631324413,0.2745742099945553,0.862151645749154,
physics_vit_base,photo_z,photo_z,False,24,2048,0.06174815390749335,0.12518146912984818,477,0.17538246175382463,0.8169183081691831,0.0066993300669933005,0.1034896510348965,-0.020395792797974183,0.1516530712781078,0.03507826227600829,0.21330993658489647,0.8653706240218413,
