dataset_id,label,canonical_label,is_discovery,p_global_raw,p_global_ctl,tmax_raw,tmax_ctl,n_perm
physics_vit_base,mag_r_desi,mag_r,True,0.007099290070992901,9.999000099990002e-05,0.1556695712345033,0.22109872998706812,10000
physics_vit_base,smooth_fraction,smooth_fraction,False,9.999000099990002e-05,9.999000099990002e-05,0.36250130534670005,0.23777113660292284,10000
physics_vit_base,photo_z,photo_z,False,9.999000099990002e-05,0.0011998800119988001,0.22847176290584123,0.18833250518175212,10000
physics_vit_base,stellar_mass,stellar_mass,False,9.999000099990002e-05,0.26887311268873115,0.2498453610843185,0.10703117393928774,10000
physics_vit_base,sfr,sfr,False,0.009499050094990502,0.048995100489951,0.49617918313570486,0.45375494071146244,10000
desi_vit_base_hsc,spec_z,spec_z,False,0.0004999500049995,9.999000099990002e-05,0.1985968774676417,0.2427622995845779,10000
desi_vit_base_hsc,mag_r,mag_r,False,0.0004999500049995,0.0017998200179982,0.19254936713930945,0.1733417268914295,10000
