dataset_id,label,d,raw,raw_lo,raw_hi,controlled,ctl_lo,ctl_hi
physics_vit_base,smooth_fraction,14.0,-0.1274380478879848,-0.21149884821174897,-0.042597241071004405,0.022162015340863577,-0.06553820250536363,0.10530951838965749
physics_vit_base,smooth_fraction,15.0,-0.1464658900390245,-0.22750200883381036,-0.060761395214260695,0.09308954821414266,0.008706246162847694,0.17886864154358278
physics_vit_base,smooth_fraction,16.0,-0.22286970994838692,-0.30226096201265673,-0.14619344821659844,0.10544662169121433,0.02427932753372326,0.1891585326477965
physics_vit_base,smooth_fraction,17.0,-0.2824753271592223,-0.35638633560593586,-0.20518400539569134,0.08899388883166821,0.0042483577335222025,0.17277405486958974
physics_vit_base,smooth_fraction,18.0,-0.3062092123859878,-0.3801732273037111,-0.23083828541349094,0.07225701954658337,-0.018469994836251596,0.1541823025779836
physics_vit_base,smooth_fraction,19.0,-0.3192479271809661,-0.3896942321196716,-0.2407655461578605,0.040573841138233716,-0.048600101148670444,0.12067357101645412
physics_vit_base,smooth_fraction,20.0,-0.3087299620340806,-0.3781110337637684,-0.23318513350459083,0.0660173729128758,-0.022659566479008734,0.1447847752960532
physics_vit_base,smooth_fraction,21.0,-0.3072682419519117,-0.3824828587256837,-0.22801104622904647,0.0630403777709113,-0.027483097194724908,0.14952903199422884
physics_vit_base,smooth_fraction,22.0,-0.301073835416166,-0.3763403888980153,-0.22047101673561803,0.09494376637941887,0.005967101885260781,0.17688649209384466
physics_vit_base,smooth_fraction,23.0,-0.3036478718199609,-0.38288936607002566,-0.2229420423496931,0.12279003015529692,0.032776081512944505,0.20733297979971682
physics_vit_base,smooth_fraction,24.0,-0.33259339845046404,-0.40627578019015276,-0.25338777303880056,0.10034656060814136,0.007267089865242612,0.18510474404503727
physics_vit_base,smooth_fraction,25.0,-0.3230952130611918,-0.3962910499081599,-0.24788165829123773,0.13665620958789668,0.046331713487596175,0.2159892657190954
physics_vit_base,smooth_fraction,26.0,-0.34506151580435107,-0.41427387092727425,-0.2694136709493639,0.09966223707098798,0.004656009756522435,0.18599085760592088
physics_vit_base,smooth_fraction,27.0,-0.318383626732356,-0.3921733527507724,-0.23745389423502475,0.12734729947013654,0.03339452284512907,0.21492729865681862
physics_vit_base,smooth_fraction,28.0,-0.31771360836451856,-0.39095374708023206,-0.2400079903203114,0.1327891646925533,0.0389552766847197,0.21815171551279902
physics_vit_base,smooth_fraction,29.0,-0.30414730104370513,-0.38214443083630295,-0.2230926300460658,0.11429159728659546,0.020534342974838672,0.19947721954424408
physics_vit_base,smooth_fraction,30.0,-0.30520892342156763,-0.37846127706689386,-0.2251092163987228,0.11091298451608474,0.019410117770822907,0.1964669998499822
physics_vit_base,smooth_fraction,31.0,-0.33491512743044827,-0.4078883158269252,-0.2542432082404469,0.10478885212460376,0.01246860060678412,0.19377537879318832
physics_vit_base,smooth_fraction,32.0,-0.3128612949325368,-0.3880651249213927,-0.23129779765672684,0.08502903234112678,-0.011182807953002066,0.18093251083539055
physics_vit_base,smooth_fraction,33.0,-0.31603659548414414,-0.39174205410970003,-0.23697060117489202,0.13890533983360226,0.043513493872347486,0.22889847670204114
physics_vit_base,smooth_fraction,34.0,-0.3472505643389295,-0.4217187160915574,-0.27153355585204053,0.09561959622229088,0.0006959732518473694,0.18428110635377434
physics_vit_base,smooth_fraction,35.0,-0.36250130534670005,-0.4360861368752579,-0.2862773854293947,0.0937852264794406,0.0010483596080532456,0.18100143664939866
physics_vit_base,smooth_fraction,36.0,-0.35423631495977387,-0.4275458792211812,-0.2777580078752554,0.10266015352307711,0.008494435487753159,0.18840063843070579
physics_vit_base,smooth_fraction,37.0,-0.34957917768164704,-0.4221625494321443,-0.27255920208858,0.12178956237626028,0.028324845723304255,0.21323048342765802
physics_vit_base,smooth_fraction,38.0,-0.3094550553037846,-0.3818761751177778,-0.2312323619937052,0.19761151952369507,0.10806703418164672,0.28317178138338184
physics_vit_base,smooth_fraction,39.0,-0.3344943766379419,-0.40639278948153984,-0.25787072610858164,0.1871337876655108,0.10136644091523735,0.2727990412886572
physics_vit_base,smooth_fraction,40.0,-0.30668244526842214,-0.3794145440320195,-0.22808228657106555,0.1904665344869022,0.1061751443017861,0.2744500829060999
physics_vit_base,smooth_fraction,41.0,-0.32788029219738846,-0.400297797976637,-0.2521435795496367,0.1954069141174855,0.10929538560256785,0.2802030259877601
physics_vit_base,smooth_fraction,42.0,-0.2848242359609068,-0.3576079471786296,-0.20291896990160854,0.22928298557466723,0.1448217098897281,0.31316079484939174
physics_vit_base,smooth_fraction,43.0,-0.3134683705553839,-0.38337609408604434,-0.23540856762426468,0.23777113660292284,0.15804238813327415,0.3214379521117681
physics_vit_base,smooth_fraction,44.0,-0.30619320847781556,-0.3793255393781648,-0.22794595796015704,0.210864364821872,0.12538956257356795,0.29719879272299843
physics_vit_base,photo_z,6.0,-0.13807531380753135,-0.22526671077565164,-0.04799512052184817,-0.07846288432480436,-0.17079480970489744,0.010213543262332538
physics_vit_base,photo_z,7.0,-0.0878598064314539,-0.17619486155560582,0.0027262238424930803,-0.05161429851801776,-0.14047315172192984,0.032286986598945674
physics_vit_base,photo_z,8.0,-0.06455690352244157,-0.1558060563538634,0.027085561878514765,-0.01858254946408973,-0.11266292045697283,0.07250992126479913
physics_vit_base,photo_z,9.0,-0.15508614434958476,-0.2446240008871524,-0.06131727333650191,-0.08907770892362628,-0.18321814985468024,0.002583419122353898
physics_vit_base,photo_z,10.0,-0.20005687599110059,-0.2900458291744733,-0.10317475114060663,-0.11443672756068558,-0.20365935285401476,-0.02425520966949865
physics_vit_base,photo_z,11.0,-0.22677211723088223,-0.3127740731156649,-0.1405537635668532,-0.1644111974939182,-0.2525703656320449,-0.07797147524248998
physics_vit_base,photo_z,12.0,-0.22847176290584123,-0.31226844733233156,-0.14110162387484365,-0.18833250518175212,-0.2744138081745755,-0.099773611153796
physics_vit_base,photo_z,13.0,-0.1430912145390247,-0.23426123971834642,-0.04915165644512567,-0.11788887023981455,-0.20693302516792772,-0.022453299534898837
physics_vit_base,photo_z,14.0,-0.05000277524762174,-0.14111316276933591,0.04322467828140602,-0.03186503937645162,-0.12002273979047252,0.06111864232595977
physics_vit_base,photo_z,15.0,-0.026561662795693785,-0.1139497381992004,0.06322721359935295,-0.017615303798949117,-0.1027748412933367,0.07153763404020579
physics_vit_base,photo_z,16.0,0.024220282571069,-0.0684017586087481,0.11532921641226176,0.04572502404293208,-0.046251512217805615,0.13893255516554293
physics_vit_base,photo_z,17.0,0.05791974956873093,-0.029215508478611873,0.14764382966770553,0.11124618790438728,0.023380897625063294,0.20370107404116183
physics_vit_base,photo_z,18.0,0.05724760891962374,-0.02671941854485693,0.14487814061569942,0.09323770559775184,0.002564963874318607,0.19052458962775673
physics_vit_base,photo_z,19.0,0.07108912879117069,-0.012429725907594117,0.1562612889963401,0.13556376999366887,0.04308371411819296,0.22017428474376718
physics_vit_base,photo_z,20.0,0.07622554824408645,-0.010093108699513232,0.16572932888693778,0.14157621681340096,0.049844306925262795,0.23231462018872817
physics_vit_base,photo_z,21.0,0.08676076414618897,0.001900660681191772,0.17311702764651465,0.1741002392904742,0.08779684842166224,0.26226406264651
physics_vit_base,photo_z,22.0,0.0822126750755564,-0.0033775546345908482,0.17383448795695214,0.18510956920859445,0.09885661634949895,0.2766861636453351
physics_vit_base,photo_z,23.0,0.08929099389025366,0.008036818253879405,0.1803621801996205,0.18790471900451974,0.09986619631324413,0.2745742099945553
physics_vit_base,photo_z,24.0,0.06174815390749335,-0.020395792797974183,0.1516530712781078,0.12518146912984818,0.03507826227600829,0.21330993658489647
physics_vit_base,photo_z,25.0,0.060911156915596426,-0.020228626955776936,0.15016245616528065,0.13259934114958052,0.04246583499472085,0.22453632913826807
physics_vit_base,photo_z,26.0,0.02050001337868375,-0.06077289116737106,0.10899249211085572,0.08728883516776094,-0.00864914448626084,0.17746697062108852
physics_vit_base,photo_z,27.0,-0.017653781335696825,-0.10221428900205477,0.07416218969258044,0.046428123629652374,-0.050165392535627726,0.13853745787700958
physics_vit_base,photo_z,28.0,-0.011323784270161839,-0.09793936027740222,0.0807982417718242,0.05448551884636384,-0.038169474666729215,0.147100548456757
physics_vit_base,photo_z,29.0,0.00035359529459529917,-0.08203573718773235,0.09318046346560006,0.06752442826029124,-0.02549703584889495,0.15984675470569568
physics_vit_base,photo_z,30.0,0.012713951136624222,-0.07392231734226565,0.10532250413903922,0.08686801475149149,-0.0015106026144747786,0.1826854500057119
physics_vit_base,photo_z,31.0,-0.010803121280090151,-0.09711234116427055,0.08237387549462961,0.058766255377180464,-0.03256782080719358,0.15352632884670875
physics_vit_base,photo_z,32.0,0.026023751254666223,-0.06422974720416118,0.11798823328031399,0.10358716787417578,0.00916425245753911,0.19595771391280858
physics_vit_base,photo_z,33.0,0.02080882878137439,-0.06685106262856425,0.11316942954622966,0.09552689789897169,0.003644393905114118,0.18700578700469725
physics_vit_base,photo_z,34.0,0.020402050454665165,-0.06918807554871294,0.11233711619222461,0.10133689538024097,0.009232232711690023,0.1976470231247085
physics_vit_base,photo_z,35.0,0.0330629291268098,-0.05176238799810086,0.13118135826057273,0.11028049018612733,0.016538321080769018,0.201026381658258
physics_vit_base,photo_z,36.0,0.042332256183439665,-0.0431055733622349,0.13762723677429292,0.11464758003935764,0.02094399327928295,0.20152160528130503
physics_vit_base,photo_z,37.0,0.01686067969462988,-0.07110638737813989,0.11127397291232163,0.08735594972180076,-0.006675052195432638,0.17846921478935207
physics_vit_base,photo_z,38.0,-0.025572414171321008,-0.11348422390768828,0.07258523165291814,0.0449409889478804,-0.045731254567657954,0.13860604374784122
physics_vit_base,photo_z,39.0,-0.03999883682848681,-0.12547768825235422,0.054295995339974465,0.02939893886029978,-0.0626719227298005,0.12021263961018845
physics_vit_base,photo_z,40.0,-0.03416053403282841,-0.11905806937581034,0.061925034563789116,0.02675957886114894,-0.0673651592395522,0.11551580130007363
physics_vit_base,photo_z,41.0,-0.027878965591131052,-0.11325731443975695,0.0671565905336308,0.03572241243540914,-0.056992956498137896,0.1308291181467435
physics_vit_base,photo_z,42.0,-0.007774673775723283,-0.0962061123321717,0.085074757117262,0.0576715252296545,-0.03509309486737267,0.15513046272728662
physics_vit_base,photo_z,43.0,-0.02887175237980247,-0.11860200043238527,0.06420712109263643,0.030930190028170417,-0.06175124765320888,0.1253691736484938
physics_vit_base,photo_z,44.0,-0.019161481597454642,-0.1063289164806749,0.07284689880520659,0.04592028648516325,-0.045270450311475995,0.13806847986010654
physics_vit_base,stellar_mass,6.0,-0.13415573021295696,-0.22392136473907637,-0.042108277243452126,-0.004371194356590701,-0.10101581927386766,0.08301774350782286
physics_vit_base,stellar_mass,7.0,-0.11150057620505406,-0.19607634947556607,-0.02442584435310467,0.04925855148414878,-0.04333677593988196,0.1379243956016786
physics_vit_base,stellar_mass,8.0,-0.14796317661952194,-0.23696566976558178,-0.05608083763492093,-0.02749315018956937,-0.11829924083826562,0.06814060010607594
physics_vit_base,stellar_mass,9.0,-0.24677152581083425,-0.32882400373758786,-0.1587969471528138,-0.04658505308776937,-0.14333153434481588,0.05115718072915136
physics_vit_base,stellar_mass,10.0,-0.2498453610843185,-0.33280752768725463,-0.15619518829424928,-0.011249655770947904,-0.10685948410536159,0.08312911394028955
physics_vit_base,stellar_mass,11.0,-0.21610087845367565,-0.3000593887155334,-0.1251895973813268,0.000244896369670013,-0.09468761841162325,0.09389530702093701
physics_vit_base,stellar_mass,12.0,-0.19393123375641666,-0.27897067415810856,-0.10493621408575435,-0.019171791854775674,-0.11589150213926344,0.07417801074116015
physics_vit_base,stellar_mass,13.0,-0.14048943755777063,-0.2289676808523482,-0.04335378145832577,0.01891465622991997,-0.0739659490496203,0.11209834019282323
physics_vit_base,stellar_mass,14.0,-0.07268503310875124,-0.1631661471902455,0.022361196837537387,0.0036175900350209596,-0.09151729572653451,0.09689170801340444
physics_vit_base,stellar_mass,15.0,-0.06058880257088072,-0.1442078415599783,0.03230246516359568,-0.03327252648825171,-0.12477712166992148,0.059817933386126995
physics_vit_base,stellar_mass,16.0,0.0026714416853225852,-0.08674320562705894,0.09201103073596034,-0.007138267422162509,-0.09995967441828421,0.08568396225711776
physics_vit_base,stellar_mass,17.0,0.061739404560423226,-0.02370556819139331,0.15178174663445296,0.05591525984773254,-0.033685192199656544,0.14470159096703306
physics_vit_base,stellar_mass,18.0,0.04825980350364912,-0.03858190776976529,0.13410571819843578,0.015724104934923322,-0.07938434587322211,0.1052484849231218
physics_vit_base,stellar_mass,19.0,0.060830750547503885,-0.024905345683715992,0.14746016335530576,0.06884692307906282,-0.02534516968069708,0.15750057947690713
physics_vit_base,stellar_mass,20.0,0.07351841565412146,-0.011155224901976898,0.15935342521908508,0.10703117393928774,0.008882691478605176,0.19512680346709066
physics_vit_base,stellar_mass,21.0,0.07521160642637396,-0.007743382197506664,0.15962664378208533,0.05886013591136554,-0.0319256250766657,0.14960043087248318
physics_vit_base,stellar_mass,22.0,0.07654902407595339,-0.007209200997486779,0.16274499732995357,0.0878455851059391,-0.002185206431208511,0.17994096958326433
physics_vit_base,stellar_mass,23.0,0.07254734139981991,-0.015070747409111105,0.15852697156419557,0.06646427389227787,-0.025561790436740332,0.1594784233926484
physics_vit_base,stellar_mass,24.0,0.06676584734908804,-0.017859142845794505,0.15145556148689804,0.06841610129652656,-0.02198541315308436,0.15615793547739626
physics_vit_base,stellar_mass,25.0,0.06173795810206678,-0.027618890701237558,0.148430041730696,0.0659926175038039,-0.027905840632448296,0.15825821418319544
physics_vit_base,stellar_mass,26.0,0.027893336046746563,-0.05679603384786568,0.11297271508556825,0.02761609907120743,-0.0673895648612886,0.12182945332417819
physics_vit_base,stellar_mass,27.0,-0.0058456945485527816,-0.09598310613830127,0.08086715522110036,0.014774004934645158,-0.08088660088178418,0.11526871352737111
physics_vit_base,stellar_mass,28.0,-0.026803095877079,-0.11399460323749301,0.05919817181370081,0.01235875482268379,-0.08702834758409811,0.10562434979893631
physics_vit_base,stellar_mass,29.0,-0.01177389285643694,-0.0961901264688124,0.07739520127900429,0.019447063830497442,-0.07317821552966336,0.11552150619841559
physics_vit_base,stellar_mass,30.0,-0.03353763908567049,-0.1196319842175565,0.05323939018631082,-0.019868650538666315,-0.11279289361636426,0.07678939680308339
physics_vit_base,stellar_mass,31.0,-0.00896270104067577,-0.0954074136801065,0.08075954020448342,0.011285594674811333,-0.08252092968290098,0.11105521277327415
physics_vit_base,stellar_mass,32.0,-0.000426872114193969,-0.09384336761409476,0.08954796042330297,0.020784480624424548,-0.07456444029641954,0.11288357487615074
physics_vit_base,stellar_mass,33.0,0.020744382519032056,-0.0662863440123312,0.11092783871771508,0.03490947123635949,-0.056588254138710374,0.12849198990144686
physics_vit_base,stellar_mass,34.0,0.02532136618993679,-0.0643707632963704,0.11559952015769966,0.03100670655551198,-0.06515781138932022,0.12670811953907496
physics_vit_base,stellar_mass,35.0,0.05991219385814424,-0.02582241621233109,0.15209877811598907,0.058401052575945966,-0.03234005591328799,0.1533330763456996
physics_vit_base,stellar_mass,36.0,0.05148101063045025,-0.036915505688627705,0.14257651295668236,0.04739607064275562,-0.045078213477076655,0.14312254486060044
physics_vit_base,stellar_mass,37.0,0.015381471263451421,-0.07502114734249492,0.10865347486218932,0.010579834714422016,-0.07876787210806772,0.10272301843487444
physics_vit_base,stellar_mass,38.0,-0.03946400150410223,-0.13494428236373468,0.05391933325428801,-0.008250704452585404,-0.1029348118959966,0.08949760144484474
physics_vit_base,stellar_mass,39.0,-0.039897382680900234,-0.13083322192572286,0.05316166139686243,0.00639412070687262,-0.08395285531345796,0.1018687770185191
physics_vit_base,stellar_mass,40.0,-0.03932091339284107,-0.1299901885301881,0.05336283477611258,-0.003377700633381456,-0.09806517557482301,0.09004930966482205
physics_vit_base,stellar_mass,41.0,-0.031227756356446774,-0.12273880145921502,0.06279090484912773,-0.01879081722063205,-0.11390268128101848,0.07642137440365458
physics_vit_base,stellar_mass,42.0,-0.05148952248154782,-0.14451978398428444,0.04145604806690895,-0.017366946778711482,-0.1127714333256912,0.07650554386463557
physics_vit_base,stellar_mass,43.0,-0.06807711748222396,-0.15950621546209146,0.02514423190169024,-0.032003649523364465,-0.12234900263143891,0.060712029563504175
physics_vit_base,stellar_mass,44.0,-0.050641007756448586,-0.14172291868756107,0.04060628456855714,-0.02369920361391826,-0.11203039174011346,0.06931492283978911
physics_vit_base,sfr,6.0,-0.17048748353096177,-0.42006485252982595,0.10615913664559115,-0.13978919631093542,-0.4011418293464494,0.21397127890173392
physics_vit_base,sfr,7.0,-0.3015810276679841,-0.5994973819477349,0.02026090443878411,-0.3421607378129117,-0.6121294748111897,0.011522214735629326
physics_vit_base,sfr,8.0,-0.15204216073781288,-0.42530178076581443,0.13256386993002714,-0.30474308300395253,-0.5522100505850261,0.03371311891762102
physics_vit_base,sfr,9.0,-0.12700922266139655,-0.4086864559749926,0.16494172967673482,-0.14677206851119895,-0.47820940613016166,0.17831689090325745
physics_vit_base,sfr,10.0,-0.2761528326745718,-0.5046727277128465,-0.004390521235764623,-0.2598155467720685,-0.5574883440811821,0.0969185781009481
physics_vit_base,sfr,11.0,-0.41712779973649533,-0.6461585758637299,-0.14793206494476133,-0.3714097496706191,-0.6198627330192119,-0.049061971442452015
physics_vit_base,sfr,12.0,-0.3140974967061923,-0.5693040471819645,-0.01141436938024491,-0.2757575757575757,-0.5807432471152305,0.07624702701854368
physics_vit_base,sfr,13.0,-0.2061923583662714,-0.484186731460258,0.09436229028267903,-0.2602108036890646,-0.5368547312027168,0.09986927195605291
physics_vit_base,sfr,14.0,-0.0035573122529644263,-0.31129143710312285,0.305079167959053,-0.1507246376811594,-0.4312922709523469,0.18819669614065207
physics_vit_base,sfr,15.0,0.1401844532279315,-0.15538198853755358,0.4335660126184049,0.0670619235836627,-0.28066325255971636,0.4128672134558498
physics_vit_base,sfr,16.0,0.2582345191040843,-0.01417871150899482,0.5117721256856583,0.15573122529644268,-0.19344463177902485,0.44767682138231385
physics_vit_base,sfr,17.0,0.2342555994729908,-0.07428573375115957,0.5254128635477036,0.1638998682476943,-0.15421484953863301,0.4613260037176643
physics_vit_base,sfr,18.0,0.29262187088274044,-0.007695333376281524,0.5600435956072582,0.2624505928853755,-0.09621181047555123,0.530353611459008
physics_vit_base,sfr,19.0,0.2785243741765481,-0.022501290398318472,0.5598555674855754,0.22503293807641633,-0.10365422138799146,0.5350268704400806
physics_vit_base,sfr,20.0,0.31660079051383394,0.017873426640980898,0.5818747293566304,0.31739130434782603,-0.05190328542462341,0.5707380892080304
physics_vit_base,sfr,21.0,0.24611330698287215,-0.04823273073698836,0.5059856086599237,0.13096179183135703,-0.1945018857464082,0.45684663668876807
physics_vit_base,sfr,22.0,0.3162055335968379,0.01871895025935656,0.5817880633670786,0.26903820816864293,-0.11570279938776931,0.5405781833109417
physics_vit_base,sfr,23.0,0.3508563899868247,0.05395229616205082,0.6087805497150744,0.31159420289855067,-0.05709503380684776,0.5979599352062571
physics_vit_base,sfr,24.0,0.383399209486166,0.07828706601073479,0.6449305314487335,0.34716732542819495,-0.030755140948972914,0.6235928762157561
physics_vit_base,sfr,25.0,0.3733860342555994,0.08311726165884996,0.6360515268516967,0.3549407114624506,-0.023638070348318333,0.6301378095574562
physics_vit_base,sfr,26.0,0.3686429512516469,0.063033042524466,0.6393492253480845,0.35322793148880105,-0.05285784141011365,0.6287513258051628
physics_vit_base,sfr,27.0,0.4019762845849802,0.10483769819008533,0.6375901266290105,0.39433465085638997,0.010606781178557598,0.6310029150987095
physics_vit_base,sfr,28.0,0.2910408432147562,-0.004810611362257167,0.5415926217028445,0.23003952569169958,-0.17012989171775478,0.530359592595601
physics_vit_base,sfr,29.0,0.2613965744400527,-0.03269740737709654,0.5200278152718928,0.25652173913043474,-0.11880680640292217,0.5299146192949096
physics_vit_base,sfr,30.0,0.2893280632411067,0.010964308682540886,0.5438823362682726,0.19999999999999996,-0.18249550972392567,0.4960473450239579
physics_vit_base,sfr,31.0,0.25573122529644265,-0.05071005406886041,0.5256748179102082,0.2258234519104084,-0.17218554861730592,0.5258801407287286
physics_vit_base,sfr,32.0,0.32766798418972326,0.02462504003083053,0.602495877799971,0.30263504611330694,-0.08722448657776972,0.5980785065399906
