pair,family,method,k,b,mknn,dense,lift_vs_dense
official_legacy_cross_astropt_850m,astropt,bsf_ridge,10,6,0.004790967348184315,0.0262129996948428,-0.021422032346658484
official_legacy_cross_astropt_850m,astropt,dense_ridge,10,7,0.00411962160512664,0.0262129996948428,-0.02209337808971616
official_legacy_cross_astropt_850m,astropt,sae_ridge,10,7,0.008788526090936832,0.0262129996948428,-0.017424473603905966
official_legacy_cross_astropt_850m,astropt,bsf_ridge,10,7,0.005248703082087275,0.0262129996948428,-0.020964296612755524
official_legacy_cross_astropt_850m,astropt,dense_ridge,10,8,0.0043637473298748855,0.0262129996948428,-0.021849252364967913
official_legacy_cross_astropt_850m,astropt,sae_ridge,10,8,0.010466890448581019,0.0262129996948428,-0.01574610924626178
official_legacy_cross_astropt_850m,astropt,bsf_ridge,10,8,0.0048214830637778455,0.0262129996948428,-0.021391516631064953
official_legacy_cross_astropt_850m,astropt,dense_ridge,10,9,0.0037229173024107415,0.0262129996948428,-0.022490082392432057
official_legacy_cross_astropt_850m,astropt,sae_ridge,10,9,0.009734513274336283,0.0262129996948428,-0.016478486420506516
official_legacy_cross_astropt_850m,astropt,bsf_ridge,10,9,0.005248703082087275,0.0262129996948428,-0.020964296612755524
official_legacy_cross_astropt_850m,astropt,dense_ridge,10,10,0.004058590173939579,0.0262129996948428,-0.02215440952090322
official_legacy_cross_astropt_850m,astropt,sae_ridge,10,10,0.00958193469636863,0.0262129996948428,-0.01663106499847417
official_legacy_cross_astropt_850m,astropt,bsf_ridge,10,10,0.004974061641745499,0.0262129996948428,-0.0212389380530973
official_legacy_cross_astropt_850m,astropt,dense_ridge,10,11,0.003570338724443088,0.0262129996948428,-0.02264266097039971
official_legacy_cross_astropt_850m,astropt,sae_ridge,10,11,0.0091547146780592,0.0262129996948428,-0.017058285016783598
official_legacy_cross_astropt_850m,astropt,bsf_ridge,10,11,0.004394263045468416,0.0262129996948428,-0.021818736649374382
official_legacy_cross_astropt_850m,astropt,dense_ridge,10,12,0.003509307293256027,0.0262129996948428,-0.022703692401586772
official_legacy_cross_astropt_850m,astropt,sae_ridge,10,12,0.008788526090936832,0.0262129996948428,-0.017424473603905966
official_legacy_cross_astropt_850m,astropt,bsf_ridge,10,12,0.0052792187976808055,0.0262129996948428,-0.020933780897161993
official_legacy_cross_astropt_850m,astropt,dense_ridge,10,13,0.0036313701556301495,0.0262129996948428,-0.02258162953921265
official_legacy_cross_astropt_850m,astropt,sae_ridge,10,13,0.010192249008239243,0.0262129996948428,-0.016020750686603556
official_legacy_cross_astropt_850m,astropt,bsf_ridge,10,13,0.005157155935306683,0.0262129996948428,-0.021055843759536116
official_legacy_cross_astropt_850m,astropt,dense_ridge,10,14,0.003753433018004272,0.0262129996948428,-0.022459566676838526
official_legacy_cross_astropt_850m,astropt,sae_ridge,10,14,0.009490387549588038,0.0262129996948428,-0.01672261214525476
official_legacy_cross_astropt_850m,astropt,bsf_ridge,10,14,0.004668904485810192,0.0262129996948428,-0.021544095209032606
official_legacy_cross_astropt_850m,astropt,dense_ridge,10,15,0.003234665852914251,0.0262129996948428,-0.022978333841928548
official_legacy_cross_astropt_850m,astropt,sae_ridge,10,15,0.009887091852303936,0.0262129996948428,-0.016325907842538862
official_legacy_cross_astropt_850m,astropt,bsf_ridge,10,15,0.004333231614281355,0.0262129996948428,-0.021879768080561444
official_legacy_cross_astropt_850m,astropt,dense_ridge,10,16,0.003967043027158987,0.0262129996948428,-0.022245956667683812
official_legacy_cross_astropt_850m,astropt,sae_ridge,10,16,0.00961245041196216,0.0262129996948428,-0.016600549282880638
official_legacy_cross_astropt_850m,astropt,bsf_ridge,10,16,0.0048214830637778455,0.0262129996948428,-0.021391516631064953
official_legacy_cross_astropt_850m,astropt,dense_ridge,10,17,0.0034482758620689655,0.0262129996948428,-0.022764723832773833
official_legacy_cross_astropt_850m,astropt,sae_ridge,10,17,0.01007018614586512,0.0262129996948428,-0.016142813548977678
official_legacy_cross_astropt_850m,astropt,bsf_ridge,10,17,0.0045773573390296,0.0262129996948428,-0.0216356423558132
official_legacy_cross_astropt_850m,astropt,dense_ridge,10,18,0.0042722001830942935,0.0262129996948428,-0.021940799511748505
official_legacy_cross_astropt_850m,astropt,sae_ridge,10,18,0.010100701861458651,0.0262129996948428,-0.016112297833384148
official_legacy_cross_astropt_850m,astropt,bsf_ridge,10,18,0.005431797375648459,0.0262129996948428,-0.02078120231919434
official_legacy_cross_astropt_850m,astropt,dense_ridge,10,19,0.0035398230088495575,0.0262129996948428,-0.02267317668599324
official_legacy_cross_astropt_850m,astropt,sae_ridge,10,19,0.009459871833994507,0.0262129996948428,-0.01675312786084829
official_legacy_cross_astropt_850m,astropt,bsf_ridge,10,19,0.0050961245041196215,0.0262129996948428,-0.021116875190723177
official_legacy_cross_convnext_nano,convnext,dense_ridge,10,0,0.004058590173939579,0.0179737564845895,-0.013915166310649922
official_legacy_cross_convnext_nano,convnext,sae_ridge,10,0,0.01141287763198047,0.0179737564845895,-0.006560878852609031
official_legacy_cross_convnext_nano,convnext,bsf_ridge,10,0,0.003936527311565456,0.0179737564845895,-0.014037229173024045
official_legacy_cross_convnext_nano,convnext,dense_ridge,10,1,0.006133658834299664,0.0179737564845895,-0.011840097650289837
official_legacy_cross_convnext_nano,convnext,sae_ridge,10,1,0.011473909063167531,0.0179737564845895,-0.00649984742142197
official_legacy_cross_convnext_nano,convnext,bsf_ridge,10,1,0.003936527311565456,0.0179737564845895,-0.014037229173024045
official_legacy_cross_convnext_nano,convnext,dense_ridge,10,2,0.005218187366493744,0.0179737564845895,-0.012755569118095757
official_legacy_cross_convnext_nano,convnext,sae_ridge,10,2,0.011779066219102838,0.0179737564845895,-0.006194690265486663
official_legacy_cross_convnext_nano,convnext,bsf_ridge,10,2,0.0041806530363137015,0.0179737564845895,-0.0137931034482758
official_legacy_cross_convnext_nano,convnext,dense_ridge,10,3,0.005523344522429051,0.0179737564845895,-0.01245041196216045
official_legacy_cross_convnext_nano,convnext,sae_ridge,10,3,0.011962160512664022,0.0179737564845895,-0.006011595971925479
official_legacy_cross_convnext_nano,convnext,bsf_ridge,10,3,0.0044552944766554775,0.0179737564845895,-0.013518462007934023
official_legacy_cross_convnext_nano,convnext,dense_ridge,10,4,0.0056454073848031736,0.0179737564845895,-0.012328349099786327
official_legacy_cross_convnext_nano,convnext,sae_ridge,10,4,0.011534940494354592,0.0179737564845895,-0.0064388159902349085
official_legacy_cross_convnext_nano,convnext,bsf_ridge,10,4,0.0032651815685077815,0.0179737564845895,-0.01470857491608172
official_legacy_cross_convnext_nano,convnext,dense_ridge,10,5,0.004790967348184315,0.0179737564845895,-0.013182789136405186
official_legacy_cross_convnext_nano,convnext,sae_ridge,10,5,0.011565456209948123,0.0179737564845895,-0.006408300274641378
official_legacy_cross_convnext_nano,convnext,bsf_ridge,10,5,0.0037229173024107415,0.0179737564845895,-0.01425083918217876
official_legacy_cross_convnext_nano,convnext,dense_ridge,10,6,0.005859017393957888,0.0179737564845895,-0.012114739090631613
official_legacy_cross_convnext_nano,convnext,sae_ridge,10,6,0.011168751907232224,0.0179737564845895,-0.0068050045773572765
official_legacy_cross_convnext_nano,convnext,bsf_ridge,10,6,0.0039975587427525175,0.0179737564845895,-0.013976197741836983
official_legacy_cross_convnext_nano,convnext,dense_ridge,10,7,0.00549282880683552,0.0179737564845895,-0.01248092767775398
official_legacy_cross_convnext_nano,convnext,sae_ridge,10,7,0.011168751907232224,0.0179737564845895,-0.0068050045773572765
official_legacy_cross_convnext_nano,convnext,bsf_ridge,10,7,0.004211168751907232,0.0179737564845895,-0.013762587732682269
official_legacy_cross_convnext_nano,convnext,dense_ridge,10,8,0.005523344522429051,0.0179737564845895,-0.01245041196216045
official_legacy_cross_convnext_nano,convnext,sae_ridge,10,8,0.01098565761367104,0.0179737564845895,-0.0069880988709184605
official_legacy_cross_convnext_nano,convnext,bsf_ridge,10,8,0.003967043027158987,0.0179737564845895,-0.014006713457430514
official_legacy_cross_convnext_nano,convnext,dense_ridge,10,9,0.00549282880683552,0.0179737564845895,-0.01248092767775398
official_legacy_cross_convnext_nano,convnext,sae_ridge,10,9,0.011260299054012816,0.0179737564845895,-0.0067134574305766845
official_legacy_cross_convnext_nano,convnext,bsf_ridge,10,9,0.004699420201403723,0.0179737564845895,-0.013274336283185778
official_legacy_cross_convnext_nano,convnext,dense_ridge,10,10,0.005248703082087275,0.0179737564845895,-0.012725053402502226
official_legacy_cross_convnext_nano,convnext,sae_ridge,10,10,0.011779066219102838,0.0179737564845895,-0.006194690265486663
official_legacy_cross_convnext_nano,convnext,bsf_ridge,10,10,0.0046383887702166615,0.0179737564845895,-0.01333536771437284
official_legacy_cross_convnext_nano,convnext,dense_ridge,10,11,0.005584375953616112,0.0179737564845895,-0.012389380530973389
official_legacy_cross_convnext_nano,convnext,sae_ridge,10,11,0.011779066219102838,0.0179737564845895,-0.006194690265486663
official_legacy_cross_convnext_nano,convnext,bsf_ridge,10,11,0.004058590173939579,0.0179737564845895,-0.013915166310649922
official_legacy_cross_convnext_nano,convnext,dense_ridge,10,12,0.005675923100396704,0.0179737564845895,-0.012297833384192797
official_legacy_cross_convnext_nano,convnext,sae_ridge,10,12,0.011779066219102838,0.0179737564845895,-0.006194690265486663
official_legacy_cross_convnext_nano,convnext,bsf_ridge,10,12,0.0043637473298748855,0.0179737564845895,-0.013610009154714615
official_legacy_cross_convnext_nano,convnext,dense_ridge,10,13,0.004699420201403723,0.0179737564845895,-0.013274336283185778
official_legacy_cross_convnext_nano,convnext,sae_ridge,10,13,0.011565456209948123,0.0179737564845895,-0.006408300274641378
official_legacy_cross_convnext_nano,convnext,bsf_ridge,10,13,0.0043637473298748855,0.0179737564845895,-0.013610009154714615
official_legacy_cross_convnext_nano,convnext,dense_ridge,10,14,0.005218187366493744,0.0179737564845895,-0.012755569118095757
official_legacy_cross_convnext_nano,convnext,sae_ridge,10,14,0.011962160512664022,0.0179737564845895,-0.006011595971925479
official_legacy_cross_convnext_nano,convnext,bsf_ridge,10,14,0.0038144644491913335,0.0179737564845895,-0.014159292035398167
official_legacy_cross_convnext_nano,convnext,dense_ridge,10,15,0.004851998779371376,0.0179737564845895,-0.013121757705218125
official_legacy_cross_convnext_nano,convnext,sae_ridge,10,15,0.011718034787915776,0.0179737564845895,-0.0062557216966737245
official_legacy_cross_convnext_nano,convnext,bsf_ridge,10,15,0.003783948733597803,0.0179737564845895,-0.014189807750991698
official_legacy_cross_convnext_nano,convnext,dense_ridge,10,16,0.005157155935306683,0.0179737564845895,-0.012816600549282818
official_legacy_cross_convnext_nano,convnext,sae_ridge,10,16,0.011138236191638694,0.0179737564845895,-0.006835520292950807
official_legacy_cross_convnext_nano,convnext,bsf_ridge,10,16,0.00366188587122368,0.0179737564845895,-0.01431187061336582
official_legacy_cross_convnext_nano,convnext,dense_ridge,10,17,0.00595056454073848,0.0179737564845895,-0.01202319194385102
official_legacy_cross_convnext_nano,convnext,sae_ridge,10,17,0.011657003356728715,0.0179737564845895,-0.006316753127860786
official_legacy_cross_convnext_nano,convnext,bsf_ridge,10,17,0.004150137320720171,0.0179737564845895,-0.01382361916386933
official_legacy_cross_convnext_nano,convnext,dense_ridge,10,18,0.004668904485810192,0.0179737564845895,-0.013304851998779309
official_legacy_cross_convnext_nano,convnext,sae_ridge,10,18,0.011077204760451632,0.0179737564845895,-0.0068965517241378685
official_legacy_cross_convnext_nano,convnext,bsf_ridge,10,18,0.003295697284101312,0.0179737564845895,-0.014678059200488189
official_legacy_cross_convnext_nano,convnext,dense_ridge,10,19,0.0048214830637778455,0.0179737564845895,-0.013152273420811655
official_legacy_cross_convnext_nano,convnext,sae_ridge,10,19,0.010711016173329264,0.0179737564845895,-0.0072627403112602365
official_legacy_cross_convnext_nano,convnext,bsf_ridge,10,19,0.004760451632590784,0.0179737564845895,-0.013213304851998717
official_legacy_cross_convnext_tiny,convnext,dense_ridge,10,0,0.004943545926151968,0.018462007934086,-0.01351846200793403
official_legacy_cross_convnext_tiny,convnext,sae_ridge,10,0,0.010558437595361611,0.018462007934086,-0.007903570338724387
official_legacy_cross_convnext_tiny,convnext,bsf_ridge,10,0,0.0042722001830942935,0.018462007934086,-0.014189807750991705
official_legacy_cross_convnext_tiny,convnext,dense_ridge,10,1,0.005065608788526091,0.018462007934086,-0.013396399145559908
official_legacy_cross_convnext_tiny,convnext,sae_ridge,10,1,0.01141287763198047,0.018462007934086,-0.007049130302105529
official_legacy_cross_convnext_tiny,convnext,bsf_ridge,10,1,0.0034482758620689655,0.018462007934086,-0.015013732072017033
official_legacy_cross_convnext_tiny,convnext,dense_ridge,10,2,0.0045773573390296,0.018462007934086,-0.013884650595056398
official_legacy_cross_convnext_tiny,convnext,sae_ridge,10,2,0.011168751907232224,0.018462007934086,-0.007293256026853774
official_legacy_cross_convnext_tiny,convnext,bsf_ridge,10,2,0.004882514494964907,0.018462007934086,-0.013579493439121092
official_legacy_cross_convnext_tiny,convnext,dense_ridge,10,3,0.004760451632590784,0.018462007934086,-0.013701556301495214
official_legacy_cross_convnext_tiny,convnext,sae_ridge,10,3,0.011138236191638694,0.018462007934086,-0.007323771742447305
official_legacy_cross_convnext_tiny,convnext,bsf_ridge,10,3,0.0047299359169972535,0.018462007934086,-0.013732072017088745
official_legacy_cross_convnext_tiny,convnext,dense_ridge,10,4,0.004974061641745499,0.018462007934086,-0.0134879462923405
official_legacy_cross_convnext_tiny,convnext,sae_ridge,10,4,0.011504424778761062,0.018462007934086,-0.006957583155324937
official_legacy_cross_convnext_tiny,convnext,bsf_ridge,10,4,0.0038144644491913335,0.018462007934086,-0.014647543484894665
official_legacy_cross_convnext_tiny,convnext,dense_ridge,10,5,0.005675923100396704,0.018462007934086,-0.012786084833689294
official_legacy_cross_convnext_tiny,convnext,sae_ridge,10,5,0.012114739090631675,0.018462007934086,-0.006347268843454323
official_legacy_cross_convnext_tiny,convnext,bsf_ridge,10,5,0.004485810192249008,0.018462007934086,-0.01397619774183699
official_legacy_cross_convnext_tiny,convnext,dense_ridge,10,6,0.0049130302105584375,0.018462007934086,-0.013548977723527561
official_legacy_cross_convnext_tiny,convnext,sae_ridge,10,6,0.011382361916386939,0.018462007934086,-0.0070796460176990594
official_legacy_cross_convnext_tiny,convnext,bsf_ridge,10,6,0.0037229173024107415,0.018462007934086,-0.014739090631675257
official_legacy_cross_convnext_tiny,convnext,dense_ridge,10,7,0.0053707659444613975,0.018462007934086,-0.013091241989624601
official_legacy_cross_convnext_tiny,convnext,sae_ridge,10,7,0.011382361916386939,0.018462007934086,-0.0070796460176990594
official_legacy_cross_convnext_tiny,convnext,bsf_ridge,10,7,0.004516325907842539,0.018462007934086,-0.01394568202624346
official_legacy_cross_convnext_tiny,convnext,dense_ridge,10,8,0.0055538602380225816,0.018462007934086,-0.012908147696063417
official_legacy_cross_convnext_tiny,convnext,sae_ridge,10,8,0.012175770521818736,0.018462007934086,-0.006286237412267262
official_legacy_cross_convnext_tiny,convnext,bsf_ridge,10,8,0.004424778761061947,0.018462007934086,-0.014037229173024052
official_legacy_cross_convnext_tiny,convnext,dense_ridge,10,9,0.00503509307293256,0.018462007934086,-0.013426914861153438
official_legacy_cross_convnext_tiny,convnext,sae_ridge,10,9,0.011229783338419286,0.018462007934086,-0.007232224595666713
official_legacy_cross_convnext_tiny,convnext,bsf_ridge,10,9,0.003936527311565456,0.018462007934086,-0.014525480622520542
official_legacy_cross_convnext_tiny,convnext,dense_ridge,10,10,0.0046383887702166615,0.018462007934086,-0.013823619163869337
official_legacy_cross_convnext_tiny,convnext,sae_ridge,10,10,0.01141287763198047,0.018462007934086,-0.007049130302105529
official_legacy_cross_convnext_tiny,convnext,bsf_ridge,10,10,0.003509307293256027,0.018462007934086,-0.014952700640829972
official_legacy_cross_convnext_tiny,convnext,dense_ridge,10,11,0.004333231614281355,0.018462007934086,-0.014128776319804644
official_legacy_cross_convnext_tiny,convnext,sae_ridge,10,11,0.01095514189807751,0.018462007934086,-0.007506866036008489
official_legacy_cross_convnext_tiny,convnext,bsf_ridge,10,11,0.004607873054623131,0.018462007934086,-0.013854134879462868
official_legacy_cross_convnext_tiny,convnext,dense_ridge,10,12,0.004028074458346048,0.018462007934086,-0.01443393347573995
official_legacy_cross_convnext_tiny,convnext,sae_ridge,10,12,0.010802563320109856,0.018462007934086,-0.007659444613976142
official_legacy_cross_convnext_tiny,convnext,bsf_ridge,10,12,0.004302715898687824,0.018462007934086,-0.014159292035398174
official_legacy_cross_convnext_tiny,convnext,dense_ridge,10,13,0.005431797375648459,0.018462007934086,-0.01303021055843754
official_legacy_cross_convnext_tiny,convnext,sae_ridge,10,13,0.012480927677754043,0.018462007934086,-0.005981080256331955
official_legacy_cross_convnext_tiny,convnext,bsf_ridge,10,13,0.004394263045468416,0.018462007934086,-0.014067744888617582
official_legacy_cross_convnext_tiny,convnext,dense_ridge,10,14,0.004668904485810192,0.018462007934086,-0.013793103448275806
official_legacy_cross_convnext_tiny,convnext,sae_ridge,10,14,0.012053707659444614,0.018462007934086,-0.006408300274641385
official_legacy_cross_convnext_tiny,convnext,bsf_ridge,10,14,0.0046383887702166615,0.018462007934086,-0.013823619163869337
official_legacy_cross_convnext_tiny,convnext,dense_ridge,10,15,0.0046383887702166615,0.018462007934086,-0.013823619163869337
official_legacy_cross_convnext_tiny,convnext,sae_ridge,10,15,0.011443393347574,0.018462007934086,-0.007018614586511998
official_legacy_cross_convnext_tiny,convnext,bsf_ridge,10,15,0.004516325907842539,0.018462007934086,-0.01394568202624346
official_legacy_cross_convnext_tiny,convnext,dense_ridge,10,16,0.0050961245041196215,0.018462007934086,-0.013365883429966377
official_legacy_cross_convnext_tiny,convnext,sae_ridge,10,16,0.011046689044858102,0.018462007934086,-0.007415318889227897
official_legacy_cross_convnext_tiny,convnext,bsf_ridge,10,16,0.003967043027158987,0.018462007934086,-0.014494964906927012
official_legacy_cross_convnext_tiny,convnext,dense_ridge,10,17,0.004790967348184315,0.018462007934086,-0.013671040585901684
official_legacy_cross_convnext_tiny,convnext,sae_ridge,10,17,0.01049740616417455,0.018462007934086,-0.007964601769911449
official_legacy_cross_convnext_tiny,convnext,bsf_ridge,10,17,0.004333231614281355,0.018462007934086,-0.014128776319804644
official_legacy_cross_convnext_tiny,convnext,dense_ridge,10,18,0.005126640219713152,0.018462007934086,-0.013335367714372846
official_legacy_cross_convnext_tiny,convnext,sae_ridge,10,18,0.012450411962160512,0.018462007934086,-0.006011595971925486
official_legacy_cross_convnext_tiny,convnext,bsf_ridge,10,18,0.003692401586817211,0.018462007934086,-0.014769606347268788
official_legacy_cross_convnext_tiny,convnext,dense_ridge,10,19,0.004424778761061947,0.018462007934086,-0.014037229173024052
official_legacy_cross_convnext_tiny,convnext,sae_ridge,10,19,0.010894110466890448,0.018462007934086,-0.00756789746719555
official_legacy_cross_convnext_tiny,convnext,bsf_ridge,10,19,0.004333231614281355,0.018462007934086,-0.014128776319804644
official_legacy_cross_convnext_base,convnext,dense_ridge,10,0,0.005218187366493744,0.0197741837046078,-0.014555996338114056
official_legacy_cross_convnext_base,convnext,sae_ridge,10,0,0.012664021971315229,0.0197741837046078,-0.007110161733292571
official_legacy_cross_convnext_base,convnext,bsf_ridge,10,0,0.0049130302105584375,0.0197741837046078,-0.014861153494049362
official_legacy_cross_convnext_base,convnext,dense_ridge,10,1,0.0057369545315837656,0.0197741837046078,-0.014037229173024034
official_legacy_cross_convnext_base,convnext,sae_ridge,10,1,0.011687519072322246,0.0197741837046078,-0.008086664632285554
official_legacy_cross_convnext_base,convnext,bsf_ridge,10,1,0.0046383887702166615,0.0197741837046078,-0.015135794934391138
official_legacy_cross_convnext_base,convnext,dense_ridge,10,2,0.0051876716509002135,0.0197741837046078,-0.014586512053707586
official_legacy_cross_convnext_base,convnext,sae_ridge,10,2,0.01235886481537992,0.0197741837046078,-0.0074153188892278794
official_legacy_cross_convnext_base,convnext,bsf_ridge,10,2,0.005309734513274336,0.0197741837046078,-0.014464449191333464
official_legacy_cross_convnext_base,convnext,dense_ridge,10,3,0.0048214830637778455,0.0197741837046078,-0.014952700640829954
official_legacy_cross_convnext_base,convnext,sae_ridge,10,3,0.011260299054012816,0.0197741837046078,-0.008513884650594983
official_legacy_cross_convnext_base,convnext,bsf_ridge,10,3,0.004516325907842539,0.0197741837046078,-0.015257857796765261
official_legacy_cross_convnext_base,convnext,dense_ridge,10,4,0.004333231614281355,0.0197741837046078,-0.015440952090326445
official_legacy_cross_convnext_base,convnext,sae_ridge,10,4,0.011809581934696368,0.0197741837046078,-0.007964601769911431
official_legacy_cross_convnext_base,convnext,bsf_ridge,10,4,0.005157155935306683,0.0197741837046078,-0.014617027769301117
official_legacy_cross_convnext_base,convnext,dense_ridge,10,5,0.0045468416234360695,0.0197741837046078,-0.01522734208117173
official_legacy_cross_convnext_base,convnext,sae_ridge,10,5,0.012267317668599328,0.0197741837046078,-0.0075068660360084714
official_legacy_cross_convnext_base,convnext,bsf_ridge,10,5,0.005309734513274336,0.0197741837046078,-0.014464449191333464
official_legacy_cross_convnext_base,convnext,dense_ridge,10,6,0.00549282880683552,0.0197741837046078,-0.01428135489777228
official_legacy_cross_convnext_base,convnext,sae_ridge,10,6,0.011931644797070491,0.0197741837046078,-0.007842538907537309
official_legacy_cross_convnext_base,convnext,bsf_ridge,10,6,0.005248703082087275,0.0197741837046078,-0.014525480622520525
official_legacy_cross_convnext_base,convnext,dense_ridge,10,7,0.005248703082087275,0.0197741837046078,-0.014525480622520525
official_legacy_cross_convnext_base,convnext,sae_ridge,10,7,0.011595971925541654,0.0197741837046078,-0.008178211779066146
official_legacy_cross_convnext_base,convnext,bsf_ridge,10,7,0.005706438815990235,0.0197741837046078,-0.014067744888617565
official_legacy_cross_convnext_base,convnext,dense_ridge,10,8,0.0051876716509002135,0.0197741837046078,-0.014586512053707586
official_legacy_cross_convnext_base,convnext,sae_ridge,10,8,0.012267317668599328,0.0197741837046078,-0.0075068660360084714
official_legacy_cross_convnext_base,convnext,bsf_ridge,10,8,0.005248703082087275,0.0197741837046078,-0.014525480622520525
official_legacy_cross_convnext_base,convnext,dense_ridge,10,9,0.005523344522429051,0.0197741837046078,-0.014250839182178749
official_legacy_cross_convnext_base,convnext,sae_ridge,10,9,0.011534940494354592,0.0197741837046078,-0.008239243210253207
official_legacy_cross_convnext_base,convnext,bsf_ridge,10,9,0.005401281660054928,0.0197741837046078,-0.014372902044552872
official_legacy_cross_convnext_base,convnext,dense_ridge,10,10,0.0052792187976808055,0.0197741837046078,-0.014494964906926994
official_legacy_cross_convnext_base,convnext,sae_ridge,10,10,0.011657003356728715,0.0197741837046078,-0.008117180347879085
official_legacy_cross_convnext_base,convnext,bsf_ridge,10,10,0.0050045773573390295,0.0197741837046078,-0.01476960634726877
official_legacy_cross_convnext_base,convnext,dense_ridge,10,11,0.004943545926151968,0.0197741837046078,-0.014830637778455832
official_legacy_cross_convnext_base,convnext,sae_ridge,10,11,0.011809581934696368,0.0197741837046078,-0.007964601769911431
official_legacy_cross_convnext_base,convnext,bsf_ridge,10,11,0.0052792187976808055,0.0197741837046078,-0.014494964906926994
official_legacy_cross_convnext_base,convnext,dense_ridge,10,12,0.004394263045468416,0.0197741837046078,-0.015379920659139384
official_legacy_cross_convnext_base,convnext,sae_ridge,10,12,0.012145254806225206,0.0197741837046078,-0.007628928898382594
official_legacy_cross_convnext_base,convnext,bsf_ridge,10,12,0.004943545926151968,0.0197741837046078,-0.014830637778455832
official_legacy_cross_convnext_base,convnext,dense_ridge,10,13,0.0045773573390296,0.0197741837046078,-0.0151968263655782
official_legacy_cross_convnext_base,convnext,sae_ridge,10,13,0.011260299054012816,0.0197741837046078,-0.008513884650594983
official_legacy_cross_convnext_base,convnext,bsf_ridge,10,13,0.0045773573390296,0.0197741837046078,-0.0151968263655782
official_legacy_cross_convnext_base,convnext,dense_ridge,10,14,0.004943545926151968,0.0197741837046078,-0.014830637778455832
official_legacy_cross_convnext_base,convnext,sae_ridge,10,14,0.011626487641135184,0.0197741837046078,-0.008147696063472615
official_legacy_cross_convnext_base,convnext,bsf_ridge,10,14,0.0043637473298748855,0.0197741837046078,-0.015410436374732914
official_legacy_cross_convnext_base,convnext,dense_ridge,10,15,0.004760451632590784,0.0197741837046078,-0.015013732072017016
official_legacy_cross_convnext_base,convnext,sae_ridge,10,15,0.011657003356728715,0.0197741837046078,-0.008117180347879085
official_legacy_cross_convnext_base,convnext,bsf_ridge,10,15,0.005309734513274336,0.0197741837046078,-0.014464449191333464
official_legacy_cross_convnext_base,convnext,dense_ridge,10,16,0.0050961245041196215,0.0197741837046078,-0.014678059200488178
official_legacy_cross_convnext_base,convnext,sae_ridge,10,16,0.010741531888922795,0.0197741837046078,-0.009032651815685005
official_legacy_cross_convnext_base,convnext,bsf_ridge,10,16,0.0052792187976808055,0.0197741837046078,-0.014494964906926994
official_legacy_cross_convnext_base,convnext,dense_ridge,10,17,0.005218187366493744,0.0197741837046078,-0.014555996338114056
official_legacy_cross_convnext_base,convnext,sae_ridge,10,17,0.011992676228257552,0.0197741837046078,-0.0077815074763502474
official_legacy_cross_convnext_base,convnext,bsf_ridge,10,17,0.005248703082087275,0.0197741837046078,-0.014525480622520525
official_legacy_cross_convnext_base,convnext,dense_ridge,10,18,0.005309734513274336,0.0197741837046078,-0.014464449191333464
official_legacy_cross_convnext_base,convnext,sae_ridge,10,18,0.01190112908147696,0.0197741837046078,-0.00787305462313084
official_legacy_cross_convnext_base,convnext,bsf_ridge,10,18,0.004882514494964907,0.0197741837046078,-0.014891669209642893
official_legacy_cross_convnext_base,convnext,dense_ridge,10,19,0.005065608788526091,0.0197741837046078,-0.014708574916081709
official_legacy_cross_convnext_base,convnext,sae_ridge,10,19,0.01275556911809582,0.0197741837046078,-0.007018614586511981
official_legacy_cross_convnext_base,convnext,bsf_ridge,10,19,0.00503509307293256,0.0197741837046078,-0.01473909063167524
official_legacy_cross_convnext_large,convnext,dense_ridge,10,0,0.004882514494964907,0.0210863594751296,-0.016203844980164694
official_legacy_cross_convnext_large,convnext,sae_ridge,10,0,0.011473909063167531,0.0210863594751296,-0.00961245041196207
official_legacy_cross_convnext_large,convnext,bsf_ridge,10,0,0.005157155935306683,0.0210863594751296,-0.01592920353982292
official_legacy_cross_convnext_large,convnext,dense_ridge,10,1,0.005157155935306683,0.0210863594751296,-0.01592920353982292
official_legacy_cross_convnext_large,convnext,sae_ridge,10,1,0.011534940494354592,0.0210863594751296,-0.009551418980775009
official_legacy_cross_convnext_large,convnext,bsf_ridge,10,1,0.0047299359169972535,0.0210863594751296,-0.016356423558132348
official_legacy_cross_convnext_large,convnext,dense_ridge,10,2,0.004485810192249008,0.0210863594751296,-0.016600549282880593
official_legacy_cross_convnext_large,convnext,sae_ridge,10,2,0.012145254806225206,0.0210863594751296,-0.008941104668904395
official_legacy_cross_convnext_large,convnext,bsf_ridge,10,2,0.0044552944766554775,0.0210863594751296,-0.016631064998474124
official_legacy_cross_convnext_large,convnext,dense_ridge,10,3,0.004851998779371376,0.0210863594751296,-0.016234360695758225
official_legacy_cross_convnext_large,convnext,sae_ridge,10,3,0.011657003356728715,0.0210863594751296,-0.009429356118400886
official_legacy_cross_convnext_large,convnext,bsf_ridge,10,3,0.005523344522429051,0.0210863594751296,-0.01556301495270055
official_legacy_cross_convnext_large,convnext,dense_ridge,10,4,0.005859017393957888,0.0210863594751296,-0.015227342081171713
official_legacy_cross_convnext_large,convnext,sae_ridge,10,4,0.011199267622825755,0.0210863594751296,-0.009887091852303846
official_legacy_cross_convnext_large,convnext,bsf_ridge,10,4,0.005248703082087275,0.0210863594751296,-0.015837656393042326
