dataset_id,label,d,rho,null_mean,null_sd,T,scientific,family,maxT_global_p,survives_maxT
physics_vit_base,stellar_mass,44,-0.030534938901081787,-6.768012150242417e-05,0.04623832912232127,-0.6589178146766441,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,6,-0.17193675889328064,-0.0009487080479616839,0.15509688928720872,-1.1024595762761107,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,7,-0.3442687747035573,-0.0015367580656651472,0.1544522040585925,-2.219016677210216,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,8,-0.22503293807641633,-0.0003490649158020589,0.15463288158009866,-1.4530148495242892,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,9,-0.1889328063241107,0.0010508233405924373,0.154200471942601,-1.2320560843381978,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,10,-0.34980237154150196,0.000343899659499373,0.15492302811883368,-2.2601305658215103,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,11,-0.4704874835309617,0.002177509763812124,0.15550046530111644,-3.039637163654071,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,12,-0.3571805006587615,1.3300816876446575e-05,0.15532378169267183,-2.2996723205104033,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,13,-0.2582345191040843,0.0006655078292229552,0.15497918084154522,-1.6705471375410963,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,14,-0.05928853754940711,0.00017336662315718055,0.15661903020652593,-0.3796595094105407,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,15,0.15889328063241104,0.0009103162294029477,0.15543832086377293,1.0163707606019838,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,16,0.30619235836627134,1.0342376757606076e-05,0.1545045256293061,1.981702573063256,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,17,0.23096179183135704,-0.000813682415968005,0.153768449537103,1.5073018876437303,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,18,0.3167325428194993,-0.0013083730688583238,0.1528232495227888,2.081102953127114,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,19,0.31264822134387343,-0.0018011201697466699,0.15332701231870657,2.050841118980415,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,20,0.35968379446640314,-0.0008626484318281472,0.15228182114971783,2.3676262877349976,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,21,0.2636363636363636,-0.0030152637587114173,0.1542289368424412,1.7289338359861985,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,22,0.3517786561264822,-0.0034006327439361377,0.15370253670200357,2.31082255694345,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,23,0.4050065876152832,-0.0023125893205747745,0.15393425759515553,2.646059319733106,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,24,0.39670619235836624,-0.001187806473619604,0.15450375874611966,2.5753030350918817,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,25,0.42648221343873516,-0.0004983203262731916,0.15507540236742526,2.753373695935022,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,26,0.395125164690382,-0.000668418977105886,0.15514207673117422,2.551168528917579,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,27,0.41910408432147556,-0.00029649519684652007,0.15515020905924823,2.703190553601915,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,28,0.3312252964426877,0.0006569364362230585,0.15372439187480383,2.1503962772263625,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,29,0.2866930171277997,0.0006457507301363113,0.15430820510179674,1.8537398332704262,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,30,0.30131752305665344,0.001175361979461812,0.15412756614843262,1.947361971499242,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,31,0.267193675889328,0.0003336754744353508,0.1534044145601135,1.7395848820916435,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,32,0.341897233201581,-0.00011893332277006126,0.15374621229643493,2.2245501948686495,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,33,0.47997364953886684,8.727222428041053e-05,0.1541427804769349,3.113258861879646,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,34,0.5210803689064558,-0.002539229726181877,0.15411438530657792,3.3976036538770047,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,35,0.4575757575757575,-0.002408524874564934,0.153791972696409,2.9909511815571044,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,36,0.45731225296442685,-0.001951403579334984,0.15313328757113048,2.999110538461036,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,37,0.49011857707509876,-0.00031434195824109193,0.15315516758482908,3.2021963526741626,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,38,0.46350461133069826,-0.001041858263448757,0.15388693039362897,3.0187519395303997,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,39,0.38695652173913037,-0.0009220557287276939,0.15321851527275815,2.5315385466133793,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,40,0.41870882740447957,-0.0016323724368196195,0.15228697819911963,2.760191349333171,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,41,0.4188405797101449,-0.000594638388560176,0.15335232453146985,2.735108315965772,True,scientific,9.999000099990002e-05,False
physics_vit_base,sfr,42,0.30843214756258225,-0.0022678928063484143,0.15257284044149474,2.0364046410217487,True,scientific,9.999000099990002e-05,False
