dataset_id,sample_id,k,d,r2_L,test_energy,test_sse_lin
desi_vit_base_hsc,8207,2048,49,0.902610997264233,240.65845583243362,23.43748701345034
desi_vit_base_hsc,8207,2048,50,0.9038769375842273,240.65845583243362,23.132827770864502
desi_vit_base_hsc,8207,2048,51,0.9051505161949496,240.65845583243362,22.826330309026854
desi_vit_base_hsc,8207,2048,52,0.9064786515958572,240.65845583243362,22.506703294308043
desi_vit_base_hsc,8207,2048,53,0.90757626856958,240.65845583243362,22.24255248831645
desi_vit_base_hsc,8207,2048,54,0.9086588200157167,240.65845583243362,21.982027328930002
desi_vit_base_hsc,8207,2048,55,0.9097843032255855,240.65845583243362,21.711170277577665
desi_vit_base_hsc,8207,2048,56,0.9107949944278814,240.65845583243362,21.467938893509707
desi_vit_base_hsc,8207,2048,57,0.9118119281875762,240.65845583243362,21.223205185217683
desi_vit_base_hsc,8207,2048,58,0.9129604956509964,240.65845583243362,20.946792713051607
desi_vit_base_hsc,8207,2048,59,0.9139307465937707,240.65845583243362,20.713293619393568
desi_vit_base_hsc,8207,2048,60,0.9149826947626074,240.65845583243362,20.460133397465572
desi_vit_base_hsc,8207,2048,61,0.9159315507412173,240.65845583243362,20.23178318284593
desi_vit_base_hsc,8207,2048,62,0.9168991899104244,240.65845583243362,19.998912634581583
desi_vit_base_hsc,8207,2048,63,0.9178349133052996,240.65845583243362,19.773722887284624
desi_vit_base_hsc,8207,2048,64,0.9187184288351588,240.65845583243362,19.56109740416476
desi_vit_base_hsc,1577,2048,1,0.3424455248196523,266.1219168142886,174.9896573448077
desi_vit_base_hsc,1577,2048,2,0.5153648809063249,266.1219168142886,128.97202684872985
desi_vit_base_hsc,1577,2048,3,0.5843885285177601,266.1219168142886,110.60332144086073
desi_vit_base_hsc,1577,2048,4,0.6257083008553654,266.1219168142886,99.60722442404719
desi_vit_base_hsc,1577,2048,5,0.6611418991008311,266.1219168142886,90.17756733933645
desi_vit_base_hsc,1577,2048,6,0.6908034430702106,266.1219168142886,82.28398040253389
desi_vit_base_hsc,1577,2048,7,0.7106628599582572,266.1219168142886,76.99895431347286
desi_vit_base_hsc,1577,2048,8,0.7314900995825552,266.1219168142886,71.45636938270417
desi_vit_base_hsc,1577,2048,9,0.7472015378446053,266.1219168142886,67.27521131649804
desi_vit_base_hsc,1577,2048,10,0.7594458720566415,266.1219168142886,64.01672562587619
desi_vit_base_hsc,1577,2048,11,0.7728997012935939,266.1219168142886,60.436366800846315
desi_vit_base_hsc,1577,2048,12,0.784622344947483,266.1219168142886,57.31671440154249
desi_vit_base_hsc,1577,2048,13,0.7953140515451946,266.1219168142886,54.471416947743485
desi_vit_base_hsc,1577,2048,14,0.8035594518132718,266.1219168142886,52.27713522350173
desi_vit_base_hsc,1577,2048,15,0.8110000793764021,266.1219168142886,50.297021154100285
desi_vit_base_hsc,1577,2048,16,0.8168325837255777,266.1219168142886,48.74486391687
desi_vit_base_hsc,1577,2048,17,0.8223289817189288,266.1219168142886,47.282151947305195
desi_vit_base_hsc,1577,2048,18,0.8280664020539381,266.1219168142886,45.75529865018323
desi_vit_base_hsc,1577,2048,19,0.832959812282869,266.1219168142886,44.4530549403015
desi_vit_base_hsc,1577,2048,20,0.8376992464038763,266.1219168142886,43.19178764740399
desi_vit_base_hsc,1577,2048,21,0.8421550046388744,266.1219168142886,42.006012725045245
desi_vit_base_hsc,1577,2048,22,0.8462111399172361,266.1219168142886,40.926586229909574
desi_vit_base_hsc,1577,2048,23,0.8502117085708534,266.1219168142886,39.86194723146178
desi_vit_base_hsc,1577,2048,24,0.8539664695302971,266.1219168142886,38.86272304775516
desi_vit_base_hsc,1577,2048,25,0.857822893375699,266.1219168142886,37.83644414196849
desi_vit_base_hsc,1577,2048,26,0.8609910470175206,266.1219168142886,36.99332902204474
desi_vit_base_hsc,1577,2048,27,0.8642487511272945,266.1219168142886,36.12638255993793
desi_vit_base_hsc,1577,2048,28,0.8671300200155876,266.1219168142886,35.35961376052799
desi_vit_base_hsc,1577,2048,29,0.8699916969746231,266.1219168142886,34.598058802886186
desi_vit_base_hsc,1577,2048,30,0.8724730351404665,266.1219168142886,33.93772033392749
desi_vit_base_hsc,1577,2048,31,0.874877455867717,266.1219168142886,33.29785128116357
desi_vit_base_hsc,1577,2048,32,0.8777216087294815,266.1219168142886,32.54095986987797
desi_vit_base_hsc,1577,2048,33,0.8800481196830884,266.1219168142886,31.92182431541466
desi_vit_base_hsc,1577,2048,34,0.8823426717609169,266.1219168142886,31.311193718232737
desi_vit_base_hsc,1577,2048,35,0.8844438134407705,266.1219168142886,30.75203386689169
desi_vit_base_hsc,1577,2048,36,0.8863730514885794,266.1219168142886,30.238621339617737
desi_vit_base_hsc,1577,2048,37,0.8884037291080712,266.1219168142886,29.698213519086696
desi_vit_base_hsc,1577,2048,38,0.8903313284120687,266.1219168142886,29.18523709745698
desi_vit_base_hsc,1577,2048,39,0.8922553115731119,266.1219168142886,28.673223010721763
desi_vit_base_hsc,1577,2048,40,0.8941212177200518,266.1219168142886,28.176664490302546
desi_vit_base_hsc,1577,2048,41,0.8957085135850511,266.1219168142886,27.75425027215754
desi_vit_base_hsc,1577,2048,42,0.8974047870223205,266.1219168142886,27.302834733590245
desi_vit_base_hsc,1577,2048,43,0.8988101784397093,266.1219168142886,26.928829275720382
desi_vit_base_hsc,1577,2048,44,0.9001612290119972,266.1219168142886,26.569285107710083
desi_vit_base_hsc,1577,2048,45,0.9015346586924992,266.1219168142886,26.203785368525278
desi_vit_base_hsc,1577,2048,46,0.902821957340277,266.1219168142886,25.861206984866186
desi_vit_base_hsc,1577,2048,47,0.9041494829133035,266.1219168142886,25.507923334752384
desi_vit_base_hsc,1577,2048,48,0.9054216167680548,266.1219168142886,25.169380634881637
desi_vit_base_hsc,1577,2048,49,0.9067078161609243,266.1219168142886,24.827094787045816
desi_vit_base_hsc,1577,2048,50,0.9080395778955946,266.1219168142886,24.472683801475434
desi_vit_base_hsc,1577,2048,51,0.9091356579376162,266.1219168142886,24.18099287971077
desi_vit_base_hsc,1577,2048,52,0.9103583524457783,266.1219168142886,23.855607073520357
desi_vit_base_hsc,1577,2048,53,0.9114419954129889,266.1219168142886,23.567225929943966
desi_vit_base_hsc,1577,2048,54,0.9125178934614002,266.1219168142886,23.280905879003985
desi_vit_base_hsc,1577,2048,55,0.9136406231243456,266.1219168142886,22.982122909036708
desi_vit_base_hsc,1577,2048,56,0.9146061767811788,266.1219168142886,22.725167919093195
desi_vit_base_hsc,1577,2048,57,0.915601613470942,266.1219168142886,22.46026039914614
desi_vit_base_hsc,1577,2048,58,0.9166165263650371,266.1219168142886,22.190169834370025
desi_vit_base_hsc,1577,2048,59,0.9175988301274235,266.1219168142886,21.92875727422987
desi_vit_base_hsc,1577,2048,60,0.9186093054657279,266.1219168142886,21.659847640306722
desi_vit_base_hsc,1577,2048,61,0.9195021904642161,266.1219168142886,21.42223137301433
desi_vit_base_hsc,1577,2048,62,0.9204018791747899,266.1219168142886,21.182804488820263
desi_vit_base_hsc,1577,2048,63,0.9212779478740019,266.1219168142886,20.94966340732497
desi_vit_base_hsc,1577,2048,64,0.9221270472947357,266.1219168142886,20.723699441913375
desi_vit_base_hsc,2023,2048,1,0.37593678031606514,283.2241149356835,176.74975305889546
desi_vit_base_hsc,2023,2048,2,0.5344842229028646,283.2241149356835,131.8452939569331
desi_vit_base_hsc,2023,2048,3,0.6217026756495247,283.2241149356835,107.14292487170053
desi_vit_base_hsc,2023,2048,4,0.6795640805402261,283.2241149356835,90.75517968259642
desi_vit_base_hsc,2023,2048,5,0.7100457824632341,283.2241149356835,82.12202663371914
desi_vit_base_hsc,2023,2048,6,0.7348767455330485,283.2241149356835,75.08929909527033
desi_vit_base_hsc,2023,2048,7,0.7586949308887967,283.2241149356835,68.3434146285145
desi_vit_base_hsc,2023,2048,8,0.7776606189279907,283.2241149356835,62.971874419467504
desi_vit_base_hsc,2023,2048,9,0.7923894379631019,283.2241149356835,58.80031768420027
desi_vit_base_hsc,2023,2048,10,0.8066462314573764,283.2241149356835,54.76244996496358
desi_vit_base_hsc,2023,2048,11,0.8191448689533433,283.2241149356835,51.222534422266406
desi_vit_base_hsc,2023,2048,12,0.8268927241045787,283.2241149356835,49.02815500440787
desi_vit_base_hsc,2023,2048,13,0.8337125288476758,283.2241149356835,47.09662184201003
desi_vit_base_hsc,2023,2048,14,0.8403877506014458,283.2241149356835,45.206038068799096
desi_vit_base_hsc,2023,2048,15,0.846651582584606,283.2241149356835,43.4319697992627
desi_vit_base_hsc,2023,2048,16,0.8521433447370917,283.2241149356835,41.876570324187654
desi_vit_base_hsc,2023,2048,17,0.8575320259082081,283.2241149356835,40.350365868827645
desi_vit_base_hsc,2023,2048,18,0.8622404432551523,283.2241149356835,39.01682853299157
desi_vit_base_hsc,2023,2048,19,0.8662032889611064,283.2241149356835,37.89445506529602
desi_vit_base_hsc,2023,2048,20,0.8703286881453332,283.2241149356835,36.726042532587016
desi_vit_base_hsc,2023,2048,21,0.8741461173345941,283.2241149356835,35.644854529128935
desi_vit_base_hsc,2023,2048,22,0.8774664850757216,283.2241149356835,34.70444631438713
desi_vit_base_hsc,2023,2048,23,0.8808176043710652,283.2241149356835,33.755328517919544
desi_vit_base_hsc,2023,2048,24,0.8836823972180115,283.2241149356835,32.943950099369104
desi_vit_base_hsc,2023,2048,25,0.8861860997760777,283.2241149356835,32.23484115829859
desi_vit_base_hsc,2023,2048,26,0.8889487754449149,283.2241149356835,31.452384787137817
desi_vit_base_hsc,2023,2048,27,0.8916106655507464,283.2241149356835,30.698473317857633
desi_vit_base_hsc,2023,2048,28,0.8938559456148226,283.2241149356835,30.062555858926917
desi_vit_base_hsc,2023,2048,29,0.8959794663487887,283.2241149356835,29.46112357850181
desi_vit_base_hsc,2023,2048,30,0.8980063635187967,283.2241149356835,28.887057421460643
desi_vit_base_hsc,2023,2048,31,0.8999533018428941,283.2241149356835,28.335637537783786
desi_vit_base_hsc,2023,2048,32,0.9019603417357364,283.2241149356835,27.767195440492934
desi_vit_base_hsc,2023,2048,33,0.9040008799153347,283.2241149356835,27.189265820583717
desi_vit_base_hsc,2023,2048,34,0.905877415480022,283.2241149356835,26.657785696129835
desi_vit_base_hsc,2023,2048,35,0.9075270957448318,283.2241149356835,26.190556463202206
desi_vit_base_hsc,2023,2048,36,0.9093558352338157,283.2241149356835,25.672613339986814
desi_vit_base_hsc,2023,2048,37,0.9107887146515753,283.2241149356835,25.266787335082295
desi_vit_base_hsc,2023,2048,38,0.9124733812345702,283.2241149356835,24.789649133151833
desi_vit_base_hsc,2023,2048,39,0.9139792629476772,283.2241149356835,24.363147117759286
desi_vit_base_hsc,2023,2048,40,0.9153233756658503,283.2241149356835,23.982461982780904
desi_vit_base_hsc,2023,2048,41,0.916710708431276,283.2241149356835,23.589535888171937
desi_vit_base_hsc,2023,2048,42,0.918130990715507,283.2241149356835,23.18727769526179
desi_vit_base_hsc,2023,2048,43,0.9193913007957463,283.2241149356835,22.830327488241494
desi_vit_base_hsc,2023,2048,44,0.9206828991460464,283.2241149356835,22.464515688625355
desi_vit_base_hsc,2023,2048,45,0.9218793834817629,283.2241149356835,22.125642471607637
desi_vit_base_hsc,2023,2048,46,0.9229758186288508,283.2241149356835,21.81510559748929
desi_vit_base_hsc,2023,2048,47,0.9241295664928332,283.2241149356835,21.488336379853948
desi_vit_base_hsc,2023,2048,48,0.9252810222342394,283.2241149356835,21.16221634660657
desi_vit_base_hsc,2023,2048,49,0.9262549818917801,283.2241149356835,20.886367484616525
desi_vit_base_hsc,2023,2048,50,0.927319504711143,283.2241149356835,20.584868951273638
desi_vit_base_hsc,2023,2048,51,0.9283512829375979,283.2241149356835,20.292644476276024
desi_vit_base_hsc,2023,2048,52,0.929254247257224,283.2241149356835,20.03690320603142
desi_vit_base_hsc,2023,2048,53,0.9301706740564977,283.2241149356835,19.777349036903807
desi_vit_base_hsc,2023,2048,54,0.9311416786265575,283.2241149356835,19.50233712695011
desi_vit_base_hsc,2023,2048,55,0.931989033598944,283.2241149356835,19.262345764859585
desi_vit_base_hsc,2023,2048,56,0.9329073745912538,283.2241149356835,19.00224945010348
desi_vit_base_hsc,2023,2048,57,0.93384467238338,283.2241149356835,18.736784112497382
desi_vit_base_hsc,2023,2048,58,0.9346662073609603,283.2241149356835,18.504105595583493
desi_vit_base_hsc,2023,2048,59,0.935463619003238,283.2241149356835,18.278259388959967
desi_vit_base_hsc,2023,2048,60,0.9362049506891765,283.2241149356835,18.06829637833626
desi_vit_base_hsc,2023,2048,61,0.9369855988926551,283.2241149356835,17.847197981829915
desi_vit_base_hsc,2023,2048,62,0.9377130874770836,283.2241149356835,17.641155671379337
desi_vit_base_hsc,2023,2048,63,0.9384704184024995,283.2241149356835,17.42666129031501
desi_vit_base_hsc,2023,2048,64,0.9392329192416248,283.2241149356835,17.210702665016026
desi_vit_base_hsc,2262,2048,1,0.3728195848766491,261.0862219056721,163.74816503778675
desi_vit_base_hsc,2262,2048,2,0.4729203737923904,261.0862219056721,137.61322824999868
desi_vit_base_hsc,2262,2048,3,0.5639237033528699,261.0862219056721,113.85351275421631
desi_vit_base_hsc,2262,2048,4,0.6254857957714954,261.0862219056721,97.78049863202955
desi_vit_base_hsc,2262,2048,5,0.6647914443647771,261.0862219056721,87.51833534125764
desi_vit_base_hsc,2262,2048,6,0.7001791227103601,261.0862219056721,78.27910009999621
desi_vit_base_hsc,2262,2048,7,0.7273512467772256,261.0862219056721,71.1848328862261
desi_vit_base_hsc,2262,2048,8,0.7479572119370377,261.0862219056721,65.80489929393087
desi_vit_base_hsc,2262,2048,9,0.7635104817414503,261.0862219056721,61.7441548424172
desi_vit_base_hsc,2262,2048,10,0.7756100025489029,261.0862219056721,58.58513666793034
desi_vit_base_hsc,2262,2048,11,0.7885006707666461,261.0862219056721,55.219560805120246
desi_vit_base_hsc,2262,2048,12,0.8012918292058694,261.0862219056721,51.87996557442658
desi_vit_base_hsc,2262,2048,13,0.8096608711166748,261.0862219056721,49.69492404096416
desi_vit_base_hsc,2262,2048,14,0.8179877745498307,261.0862219056721,47.52088428342812
desi_vit_base_hsc,2262,2048,15,0.8263648776648731,261.0862219056721,45.33373808060747
desi_vit_base_hsc,2262,2048,16,0.8342782596728194,261.0862219056721,43.267663069656436
desi_vit_base_hsc,2262,2048,17,0.8401209676525634,261.0862219056721,41.742212517526966
desi_vit_base_hsc,2262,2048,18,0.8455481866072134,261.0862219056721,40.32524042520254
desi_vit_base_hsc,2262,2048,19,0.8508042626722039,261.0862219056721,38.952951383345344
desi_vit_base_hsc,2262,2048,20,0.8548463089594844,261.0862219056721,37.897628789431415
desi_vit_base_hsc,2262,2048,21,0.858985903724263,261.0862219056721,36.816837632074886
desi_vit_base_hsc,2262,2048,22,0.8624303799474218,261.0862219056721,35.917532348526436
desi_vit_base_hsc,2262,2048,23,0.8658272719964004,261.0862219056721,35.03065063723719
desi_vit_base_hsc,2262,2048,24,0.8689315769733966,261.0862219056721,34.220159379150275
desi_vit_base_hsc,2262,2048,25,0.8720843394470823,261.0862219056721,33.3970165363297
desi_vit_base_hsc,2262,2048,26,0.8751268673850511,261.0862219056721,32.60265441196298
desi_vit_base_hsc,2262,2048,27,0.8775795931401391,261.0862219056721,31.962281511196306
desi_vit_base_hsc,2262,2048,28,0.8806356690221834,261.0862219056721,31.164382205296324
desi_vit_base_hsc,2262,2048,29,0.883226417520993,261.0862219056721,30.487973467834337
desi_vit_base_hsc,2262,2048,30,0.8853011794207932,261.0862219056721,29.946281722061652
desi_vit_base_hsc,2262,2048,31,0.8877253076246876,261.0862219056721,29.313375247891887
desi_vit_base_hsc,2262,2048,32,0.8897936994075869,261.0862219056721,28.773346651873972
desi_vit_base_hsc,2262,2048,33,0.8920289797727002,261.0862219056721,28.189745746446597
desi_vit_base_hsc,2262,2048,34,0.8939159326632186,261.0862219056721,27.697088345347183
desi_vit_base_hsc,2262,2048,35,0.895689917296446,261.0862219056721,27.233925399739114
desi_vit_base_hsc,2262,2048,36,0.8973550750994035,261.0862219056721,26.79917564008819
desi_vit_base_hsc,2262,2048,37,0.8990990077960944,261.0862219056721,26.343858841051386
desi_vit_base_hsc,2262,2048,38,0.9006676728532584,261.0862219056721,25.934302007840987
desi_vit_base_hsc,2262,2048,39,0.9026355110006151,261.0862219056721,25.420526580625772
desi_vit_base_hsc,2262,2048,40,0.9041464832389731,261.0862219056721,25.02603254750854
desi_vit_base_hsc,2262,2048,41,0.9059048279885598,261.0862219056721,24.566952960031276
desi_vit_base_hsc,2262,2048,42,0.907320829487933,261.0862219056721,24.197254478347144
desi_vit_base_hsc,2262,2048,43,0.9087107169305716,261.0862219056721,23.834374017074502
desi_vit_base_hsc,2262,2048,44,0.9101409330383576,261.0862219056721,23.46096429698401
desi_vit_base_hsc,2262,2048,45,0.9114798695053733,261.0862219056721,23.11138643343916
desi_vit_base_hsc,2262,2048,46,0.9127242081127612,261.0862219056721,22.786506767664882
desi_vit_base_hsc,2262,2048,47,0.9139724440229267,261.0862219056721,22.4606095698328
desi_vit_base_hsc,2262,2048,48,0.9151140282711514,261.0862219056721,22.162557651476774
desi_vit_base_hsc,2262,2048,49,0.9163602722250531,261.0862219056721,21.83718052597979
desi_vit_base_hsc,2262,2048,50,0.9176291781370418,261.0862219056721,21.50588667546489
desi_vit_base_hsc,2262,2048,51,0.9187039750633396,261.0862219056721,21.22527200666198
desi_vit_base_hsc,2262,2048,52,0.9198293551777911,261.0862219056721,20.931450764372062
desi_vit_base_hsc,2262,2048,53,0.9209248654591605,261.0862219056721,20.645428123950495
desi_vit_base_hsc,2262,2048,54,0.9220186820798962,261.0862219056721,20.359847674984977
desi_vit_base_hsc,2262,2048,55,0.923037103351241,261.0862219056721,20.0939519129412
desi_vit_base_hsc,2262,2048,56,0.9239930705898295,261.0862219056721,19.844362038352536
desi_vit_base_hsc,2262,2048,57,0.9250151287799037,261.0862219056721,19.57751672693832
desi_vit_base_hsc,2262,2048,58,0.925892181210182,261.0862219056721,19.348530421503757
desi_vit_base_hsc,2262,2048,59,0.9266987429734316,261.0862219056721,19.13794825800335
desi_vit_base_hsc,2262,2048,60,0.9275122884343291,261.0862219056721,18.92554274726911
desi_vit_base_hsc,2262,2048,61,0.9283742510392433,261.0862219056721,18.700496187328085
desi_vit_base_hsc,2262,2048,62,0.9291939412210458,261.0862219056721,18.486486374628097
desi_vit_base_hsc,2262,2048,63,0.9300018357866487,261.0862219056721,18.275556234796703
desi_vit_base_hsc,2262,2048,64,0.9308017703534264,261.0862219056721,18.06670434098498
desi_vit_base_hsc,11041,2048,1,0.3564777885220678,157.6469712180491,101.44932755103687
desi_vit_base_hsc,11041,2048,2,0.4556368861984068,157.6469712180491,85.81719613364734
desi_vit_base_hsc,11041,2048,3,0.5287869632232599,157.6469712180491,74.28530804631225
desi_vit_base_hsc,11041,2048,4,0.5984204438302059,157.6469712180491,63.307800733256464
desi_vit_base_hsc,11041,2048,5,0.6485685369755978,157.6469712180491,55.40210573652482
desi_vit_base_hsc,11041,2048,6,0.6852943803750399,157.6469712180491,49.612387759174396
desi_vit_base_hsc,11041,2048,7,0.714646153597726,157.6469712180491,44.98516961073889
desi_vit_base_hsc,11041,2048,8,0.7344572750841634,157.6469712180491,41.862006311969225
desi_vit_base_hsc,11041,2048,9,0.7551642173323518,157.6469712180491,38.597619583355254
desi_vit_base_hsc,11041,2048,10,0.7691714760025993,157.6469712180491,36.38941767892299
desi_vit_base_hsc,11041,2048,11,0.780811325802516,157.6469712180491,34.554430612533096
desi_vit_base_hsc,11041,2048,12,0.7927656163162916,157.6469712180491,32.66987291997572
desi_vit_base_hsc,11041,2048,13,0.8030648590282563,157.6469712180491,31.046228500594918
